project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	creation_datetime	is_ffpe	portion_number	state	weight
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	0695eb75-4f5b-4212-be1c-563a7ef2978f	HCM-CSHL-0064-C18-86A	ec20e397-7c42-5d9d-a1e7-c797d5692f2c	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	2be86365-0cfa-4a1a-ab51-6d6ac2449e59	HCM-CSHL-0064-C18-85A	c0fc7e64-6131-5cc3-a41d-24455e048d7e	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	2be86365-0cfa-4a1a-ab51-6d6ac2449e59	HCM-CSHL-0064-C18-85A	a8fba1fe-daa4-59ec-b509-6692a8fb8a18	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	cfae2bc8-5218-4fa2-a31f-2e8bb99f36d0	HCM-CSHL-0064-C18-01A	c2737850-e7f1-419c-97a4-fb075e32f274	HCM-CSHL-0064-C18-01A-01	1531180800	False	'--	released	10.0
HCMI-CMDC	ce4c2cc5-ddbb-4870-a879-5b98305a9d2d	HCM-BROD-0574-C71	a1f4beff-3a2e-4eb4-859d-628616b44ef8	HCM-BROD-0574-C71-85B	f48631f0-5642-5287-a6c5-afe740ecee91	'--	'--	'--	'--	'--	'--
HCMI-CMDC	ce4c2cc5-ddbb-4870-a879-5b98305a9d2d	HCM-BROD-0574-C71	a1f4beff-3a2e-4eb4-859d-628616b44ef8	HCM-BROD-0574-C71-85B	057690f1-3da9-5e12-976e-7063f363aa78	'--	'--	'--	'--	'--	'--
HCMI-CMDC	ce4c2cc5-ddbb-4870-a879-5b98305a9d2d	HCM-BROD-0574-C71	c4a2c310-cb39-4a96-ac1e-4f8d3290190c	HCM-BROD-0574-C71-10A	aa00996e-905d-4048-944f-90d9fc56d2b8	HCM-BROD-0574-C71-10A-01	1596153600	False	'--	released	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	2902c855-f9ec-45ff-8ae9-c99be07be804	HCM-SANG-0282-C18-85A-01D-A80T-32	797e289b-bd57-5b0b-bae2-6e844f0504d3	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	381c5c1a-c30b-4605-b05e-506b67d59e67	HCM-SANG-0282-C18-10A	7f8c0918-6e65-4428-8273-1de91ce3e38a	HCM-SANG-0282-C18-10A-01	1560470400	False	'--	released	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	3c788c67-b747-4764-8e5a-2c3b53ea3d07	HCM-SANG-0282-C18-85B	99b151d4-d851-53c9-8dc5-e539b1a5cded	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	433812d1-0b52-46a5-932b-fa0ed527d157	HCM-SANG-0282-C18-85A	0b073bb0-adcb-5490-b660-1a51d02323ba	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	4c86f3ea-e307-42b2-b40a-345fef0a3cd4	HCM-SANG-0282-C18-01A-01D-A80T-32	5efe5629-3e86-5fb4-880d-b77a5552ca7d	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	bffba6a2-22ec-4ca5-801d-a4952f2684b5	HCM-SANG-0282-C18-10A-01D-A80T-32	75e80130-f328-5ff3-b23d-78466d0fc349	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	f5d947eb-f558-40d8-bb84-a7eea0d05d37	HCM-SANG-0282-C18-85A-01R-A80W-32	f0cdd526-678b-5e6b-9d19-7c4b38210d68	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	386496b8-6253-47fe-a66f-e4087a6e512a	HCM-BROD-0648-C71-86R	a2864f63-79ed-593a-8a9f-df08323990f7	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	a27c32bc-467a-4a3b-a937-5780a910df91	HCM-BROD-0648-C71-85R	5a4fcd0e-b823-5dd1-8b8b-e7ffbdf1fe7e	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	a27c32bc-467a-4a3b-a937-5780a910df91	HCM-BROD-0648-C71-85R	80d5a8cd-746e-5371-8e6c-9a7d8791aba2	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	bbd3787b-5f98-4f3c-9696-a5149c2503f2	HCM-BROD-0648-C71-10A	e8d0fa51-0b22-43f8-92a8-f868106a4e10	HCM-BROD-0648-C71-10A-01	1607040000	False	'--	released	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	bc38e499-a263-4fd7-97a3-1f0f59cbe1c7	HCM-BROD-0648-C71-02A	2d630561-47f2-4a6e-8414-30efca9288dd	HCM-BROD-0648-C71-02A-01	1608076800	False	'--	released	40.0
HCMI-CMDC	d000dcfe-181c-46fe-93ba-5fce8336b52d	HCM-CSHL-0057-C18	424c78de-d4fa-4cfb-a39c-b4dd8b94a3a9	HCM-CSHL-0057-C18-01B	ba011a2d-1b12-4ddf-9c3d-7d977cc5ba02	HCM-CSHL-0057-C18-01B-01	1542067200	True	'--	released	1200.0
HCMI-CMDC	d000dcfe-181c-46fe-93ba-5fce8336b52d	HCM-CSHL-0057-C18	9b15fa36-550e-44aa-8640-e5d79aa902ef	HCM-CSHL-0057-C18-10A	b5b494bd-c206-492d-9926-66b30065bb0f	HCM-CSHL-0057-C18-10A-01	1539561600	False	'--	released	2.0
HCMI-CMDC	d000dcfe-181c-46fe-93ba-5fce8336b52d	HCM-CSHL-0057-C18	cc5b40b0-9170-4fbc-b074-2d9d157701b6	HCM-CSHL-0057-C18-85B	9566bebb-5953-5cb6-868e-48f74a9cc43d	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d000dcfe-181c-46fe-93ba-5fce8336b52d	HCM-CSHL-0057-C18	cc5b40b0-9170-4fbc-b074-2d9d157701b6	HCM-CSHL-0057-C18-85B	af68d7fa-0f3f-5c0d-83b6-ab1f096539d5	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d420e653-3fb2-432b-9e81-81232a80264d	HCM-BROD-0210-C71	5156afbb-d9c2-4135-bc7b-e8f1e7bff119	HCM-BROD-0210-C71-02A	6959efaf-0949-461b-b434-218fa5f175c8	HCM-BROD-0210-C71-02A-11	1567036800	False	'--	released	30.0
HCMI-CMDC	d420e653-3fb2-432b-9e81-81232a80264d	HCM-BROD-0210-C71	72ac77f9-dd1b-4ac4-ac3e-0d197415463a	HCM-BROD-0210-C71-10A	dcdab8b0-7099-4e9c-b453-2c78c2df4498	HCM-BROD-0210-C71-10A-01	1565740800	False	'--	released	'--
HCMI-CMDC	d420e653-3fb2-432b-9e81-81232a80264d	HCM-BROD-0210-C71	dc5c7f67-8417-4194-844d-546eb00ea320	HCM-BROD-0210-C71-85R	f47c5787-8bf0-5b7c-98f8-830cdc4353a8	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d420e653-3fb2-432b-9e81-81232a80264d	HCM-BROD-0210-C71	dc5c7f67-8417-4194-844d-546eb00ea320	HCM-BROD-0210-C71-85R	d13aa4de-80b0-594f-9303-7f9043a40aa9	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d585a79e-19e2-4829-9e3f-80b74d65b243	HCM-BROD-0194-C15	1c98f015-650a-4152-a3c5-cfa40cd938cc	HCM-BROD-0194-C15-85B	d369f126-4fe8-5076-bdc6-1e7b9955a6ca	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d585a79e-19e2-4829-9e3f-80b74d65b243	HCM-BROD-0194-C15	1c98f015-650a-4152-a3c5-cfa40cd938cc	HCM-BROD-0194-C15-85B	72fde6f5-3845-55c3-8fd8-40b4a55f2404	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d585a79e-19e2-4829-9e3f-80b74d65b243	HCM-BROD-0194-C15	e55f2e4d-bdf2-4e83-9e30-e6357ad696fe	HCM-BROD-0194-C15-10B	b307b264-165c-46c6-beb5-a32ef0e7ecf1	HCM-BROD-0194-C15-10B-01	1571184000	False	'--	released	'--
HCMI-CMDC	d73ad293-edf5-4f88-8a06-65695f5f5ff0	HCM-BROD-0226-C43	8662593b-0e42-4a36-b1b6-c67af6871110	HCM-BROD-0226-C43-10A	70dfbfe6-5d17-47d1-bfc9-964787eeeb99	HCM-BROD-0226-C43-10A-01	1565740800	False	'--	released	'--
HCMI-CMDC	d73ad293-edf5-4f88-8a06-65695f5f5ff0	HCM-BROD-0226-C43	bc31c837-f982-4217-b315-bb28d5721795	HCM-BROD-0226-C43-85M	e3fa69bb-f01f-53ff-8e8b-9e98f8b3e83d	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d73ad293-edf5-4f88-8a06-65695f5f5ff0	HCM-BROD-0226-C43	bc31c837-f982-4217-b315-bb28d5721795	HCM-BROD-0226-C43-85M	3da04c07-b2cd-5874-9d14-5d1b6ba3c653	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d7426469-359e-45e4-a58a-f70e4147cd10	HCM-BROD-0483-C16	03240223-5474-4df8-bf53-8b7da68ff9c4	HCM-BROD-0483-C16-10A	7826d3c6-6da1-4f6a-b92b-9e6e6cad5383	HCM-BROD-0483-C16-10A-01	1571702400	False	'--	released	2.0
HCMI-CMDC	d7426469-359e-45e4-a58a-f70e4147cd10	HCM-BROD-0483-C16	1eb7c53f-a525-4fd0-afb7-56f9cde3c8ff	HCM-BROD-0483-C16-85M	8893f712-18b0-505e-88a2-50e097d91f4e	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d7426469-359e-45e4-a58a-f70e4147cd10	HCM-BROD-0483-C16	1eb7c53f-a525-4fd0-afb7-56f9cde3c8ff	HCM-BROD-0483-C16-85M	dc94de72-71dc-54c7-b942-0acd5817636a	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d7426469-359e-45e4-a58a-f70e4147cd10	HCM-BROD-0483-C16	44ad8535-5a93-4837-9d7b-5a4de10bd80c	HCM-BROD-0483-C16-06A	06de8a3f-6f3c-4ee4-80cc-093f092836aa	HCM-BROD-0483-C16-06A-11	1620259200	False	'--	released	10.0
HCMI-CMDC	d7426469-359e-45e4-a58a-f70e4147cd10	HCM-BROD-0483-C16	6c6d5c51-c995-4c4f-b18e-1513867fd7dd	HCM-BROD-0483-C16-85N	ffcac5da-a11f-5ad5-a16f-a4e82d9b1e98	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d7426469-359e-45e4-a58a-f70e4147cd10	HCM-BROD-0483-C16	6c6d5c51-c995-4c4f-b18e-1513867fd7dd	HCM-BROD-0483-C16-85N	6793aede-ed38-5e26-bd75-5893d9247395	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d7426469-359e-45e4-a58a-f70e4147cd10	HCM-BROD-0483-C16	a7df4001-34fe-4ca0-aa29-1ea06c0106c5	HCM-BROD-0483-C16-07A	278f1b65-a128-411d-80db-273671cb6426	HCM-BROD-0483-C16-07A-11	1620259200	False	'--	released	10.0
HCMI-CMDC	d77ca75a-491a-4616-9a1c-7b69fdd03585	HCM-CSHL-0258-C18	17939a13-b24e-4e7a-9c14-715b63f7ec30	HCM-CSHL-0258-C18-85D	81b7cea1-8164-579d-99d6-bdd769ea8853	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d77ca75a-491a-4616-9a1c-7b69fdd03585	HCM-CSHL-0258-C18	17939a13-b24e-4e7a-9c14-715b63f7ec30	HCM-CSHL-0258-C18-85D	cc83822c-ad22-5175-9013-e671348fa16f	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d77ca75a-491a-4616-9a1c-7b69fdd03585	HCM-CSHL-0258-C18	5bb50838-ce79-4c9e-9a7b-981bca13a9be	HCM-CSHL-0258-C18-10A	3b563ce6-f7e7-4967-9929-92ba6a4cf295	HCM-CSHL-0258-C18-10A-01	1572912000	False	'--	released	300.0
HCMI-CMDC	d77ca75a-491a-4616-9a1c-7b69fdd03585	HCM-CSHL-0258-C18	94ee3758-87a5-4413-b130-c9ac57b67bde	HCM-CSHL-0258-C18-01A	370c71a9-cad2-44ee-bc35-ed26d657c243	HCM-CSHL-0258-C18-01A-11	1573430400	False	'--	released	20.0
HCMI-CMDC	d7fc5874-8ae0-4357-9d8d-01af39ee521f	HCM-CSHL-0092-C25	284e21b0-1d32-4287-a072-3ab9f0e370c0	HCM-CSHL-0092-C25-85A	a86444a7-5138-5fad-9fdb-e952860e1318	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d7fc5874-8ae0-4357-9d8d-01af39ee521f	HCM-CSHL-0092-C25	284e21b0-1d32-4287-a072-3ab9f0e370c0	HCM-CSHL-0092-C25-85A	724ca7a4-2390-5aa0-bf7d-f79ec4377632	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d7fc5874-8ae0-4357-9d8d-01af39ee521f	HCM-CSHL-0092-C25	51563a58-47e3-4e60-a8a0-760c320ce69b	HCM-CSHL-0092-C25-01A	545517b1-6528-466b-a21b-fd275c33030a	HCM-CSHL-0092-C25-01A-21	1551139200	False	'--	released	30.0
HCMI-CMDC	d7fc5874-8ae0-4357-9d8d-01af39ee521f	HCM-CSHL-0092-C25	9ecde683-b870-4bc5-b96a-b7f1fbd18cc5	HCM-CSHL-0092-C25-11A	f05a3274-3f00-4794-a02b-3213f5f3d2fa	HCM-CSHL-0092-C25-11A-11	1542672000	False	'--	released	20.0
HCMI-CMDC	d8f43a06-92ab-4a24-9410-d9121eccd119	HCM-BROD-0578-C15	0b9d13b5-0e27-4a52-bb20-ca3b8d873082	HCM-BROD-0578-C15-85M	c8828d31-3cf7-5431-bbe3-83d703924138	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d8f43a06-92ab-4a24-9410-d9121eccd119	HCM-BROD-0578-C15	0b9d13b5-0e27-4a52-bb20-ca3b8d873082	HCM-BROD-0578-C15-85M	a81e1346-2555-559b-9f4a-63050562c045	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d8f43a06-92ab-4a24-9410-d9121eccd119	HCM-BROD-0578-C15	5f4d4812-ce83-4a4d-9b7d-118a66d7d031	HCM-BROD-0578-C15-10A	e819665f-b628-4f7c-8038-d98b9b29be67	HCM-BROD-0578-C15-10A-01	1607040000	False	'--	released	'--
HCMI-CMDC	d8f43a06-92ab-4a24-9410-d9121eccd119	HCM-BROD-0578-C15	bcacae0c-d1fd-47c9-b25c-79747f939718	HCM-BROD-0578-C15-85A	f0a4fa2a-6def-5fb6-ad11-1105c43e74a8	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d8f43a06-92ab-4a24-9410-d9121eccd119	HCM-BROD-0578-C15	bcacae0c-d1fd-47c9-b25c-79747f939718	HCM-BROD-0578-C15-85A	ff761b05-7c30-5124-bccf-6928d9c557ae	'--	'--	'--	'--	'--	'--
HCMI-CMDC	d8f43a06-92ab-4a24-9410-d9121eccd119	HCM-BROD-0578-C15	fd6ca492-789d-4ea6-aeaa-0cde9ec44833	HCM-BROD-0578-C15-06A	a5d09a02-6e38-4413-98af-910537e5f108	HCM-BROD-0578-C15-06A-01	1608681600	False	'--	released	100.0
HCMI-CMDC	daf1dd34-2188-4cb0-95a5-286e0a0ba5ad	HCM-SANG-0269-C18	0f1f8f60-6087-44b9-a26b-680c9e8ae496	HCM-SANG-0269-C18-10A	c02f2a2e-173c-4278-a204-5cc05d69e748	HCM-SANG-0269-C18-10A-01	1560470400	False	'--	released	'--
HCMI-CMDC	daf1dd34-2188-4cb0-95a5-286e0a0ba5ad	HCM-SANG-0269-C18	131baf75-a024-4085-897e-644bb02267c2	HCM-SANG-0269-C18-85A-01R-A80W-32	d2fe2590-f76b-5c88-a7c2-a7e711854812	'--	'--	'--	'--	'--	'--
HCMI-CMDC	daf1dd34-2188-4cb0-95a5-286e0a0ba5ad	HCM-SANG-0269-C18	3f66d6bd-47e8-4aca-bd23-7da512a2903c	HCM-SANG-0269-C18-85A-01D-A80T-32	0ca5dcb2-c604-5749-a38a-d9345a00a1ad	'--	'--	'--	'--	'--	'--
HCMI-CMDC	daf1dd34-2188-4cb0-95a5-286e0a0ba5ad	HCM-SANG-0269-C18	43f0a366-c91a-4c9a-bcb7-54dc4f5e716b	HCM-SANG-0269-C18-85A	51412bfa-2177-5151-bc90-abdc63bcb5e2	'--	'--	'--	'--	'--	'--
HCMI-CMDC	daf1dd34-2188-4cb0-95a5-286e0a0ba5ad	HCM-SANG-0269-C18	43f0a366-c91a-4c9a-bcb7-54dc4f5e716b	HCM-SANG-0269-C18-85A	1a5f65a6-8125-5295-92c5-7d79c12a7eef	'--	'--	'--	'--	'--	'--
HCMI-CMDC	daf1dd34-2188-4cb0-95a5-286e0a0ba5ad	HCM-SANG-0269-C18	562e2579-23b5-42b0-be7f-0319e03f02c3	HCM-SANG-0269-C18-01A-01D-A80T-32	a5e7efd4-99f2-5a48-a918-922348ab63e2	'--	'--	'--	'--	'--	'--
HCMI-CMDC	daf1dd34-2188-4cb0-95a5-286e0a0ba5ad	HCM-SANG-0269-C18	8c2c86db-660f-4a53-9982-e1adb3c8657f	HCM-SANG-0269-C18-10A-01D-A80T-32	9a008e50-4e0a-53e9-a082-76d4a8b78a96	'--	'--	'--	'--	'--	'--
HCMI-CMDC	dd73ec51-8600-4f56-8591-92fd11c3cc92	HCM-SANG-0294-C15	168bf8aa-94bb-4e3b-96ef-46bca113801c	HCM-SANG-0294-C15-10A-01D-A80T-32	9f7f8153-7be0-502c-9064-91fc139b4e3f	'--	'--	'--	'--	'--	'--
HCMI-CMDC	dd73ec51-8600-4f56-8591-92fd11c3cc92	HCM-SANG-0294-C15	4948a762-125c-4122-b5ba-c3b83f72b578	HCM-SANG-0294-C15-08A-01D-A80T-32	2801c933-40db-593b-97db-a54c7a42cad3	'--	'--	'--	'--	'--	'--
HCMI-CMDC	dd73ec51-8600-4f56-8591-92fd11c3cc92	HCM-SANG-0294-C15	5837dd79-a1cb-4a06-84d7-e7d63cdefa98	HCM-SANG-0294-C15-85A-01D-A80T-32	a78db86f-7237-5540-aada-fe1b88386098	'--	'--	'--	'--	'--	'--
HCMI-CMDC	dd73ec51-8600-4f56-8591-92fd11c3cc92	HCM-SANG-0294-C15	6ba03112-9d67-4a1d-b4bf-32473a9a851a	HCM-SANG-0294-C15-01A	058247d1-6de6-4eda-bb4d-d0ba57da9092	HCM-SANG-0294-C15-01A-01	1560470400	False	'--	released	'--
HCMI-CMDC	dd73ec51-8600-4f56-8591-92fd11c3cc92	HCM-SANG-0294-C15	c0a50fd3-b4ab-4bd7-9ca9-0ce291e2d5d2	HCM-SANG-0294-C15-10A	daac9adc-f97c-4622-8267-db16782e730f	HCM-SANG-0294-C15-10A-01	1560470400	False	'--	released	'--
HCMI-CMDC	dd73ec51-8600-4f56-8591-92fd11c3cc92	HCM-SANG-0294-C15	e39ae8d4-1a31-4f5f-ac09-0b2df8e81b95	HCM-SANG-0294-C15-85A	12e2f237-f9c4-579f-8d27-76fac1734f9b	'--	'--	'--	'--	'--	'--
HCMI-CMDC	dd73ec51-8600-4f56-8591-92fd11c3cc92	HCM-SANG-0294-C15	e39ae8d4-1a31-4f5f-ac09-0b2df8e81b95	HCM-SANG-0294-C15-85A	012b8bd7-90b0-5f1b-9907-16f296041284	'--	'--	'--	'--	'--	'--
HCMI-CMDC	dd73ec51-8600-4f56-8591-92fd11c3cc92	HCM-SANG-0294-C15	e85f187f-b735-4efe-bab9-ccaddf14d880	HCM-SANG-0294-C15-85A-01R-A80W-32	019847b4-0540-5780-b49a-9df42e33db19	'--	'--	'--	'--	'--	'--
HCMI-CMDC	dd88a8a4-517b-40ad-a4f3-201e20875cfe	HCM-BROD-0449-C34	b431eb5a-3234-4504-af71-d77ff41252e5	HCM-BROD-0449-C34-10B	b15c040d-589e-4787-9697-61141730c0dc	HCM-BROD-0449-C34-10B-01	1596153600	False	'--	released	'--
HCMI-CMDC	dd88a8a4-517b-40ad-a4f3-201e20875cfe	HCM-BROD-0449-C34	c5e25283-7885-4174-80bc-bb3634eaaf86	HCM-BROD-0449-C34-85M	082a54c5-1086-5a12-99d1-b25561ba634e	'--	'--	'--	'--	'--	'--
HCMI-CMDC	dd88a8a4-517b-40ad-a4f3-201e20875cfe	HCM-BROD-0449-C34	c5e25283-7885-4174-80bc-bb3634eaaf86	HCM-BROD-0449-C34-85M	fd840e37-e7b5-5b84-9dee-7aa0731595b4	'--	'--	'--	'--	'--	'--
HCMI-CMDC	ddba0c54-930d-4dc4-b74f-48e29961c945	HCM-CSHL-0728-C25	7890e4d1-36a7-4eda-81a3-0c11260b0c43	HCM-CSHL-0728-C25-10A	42679f90-bebc-4f38-9f65-debc6a81e0a3	HCM-CSHL-0728-C25-10A-01	1598572800	False	'--	released	'--
HCMI-CMDC	ddba0c54-930d-4dc4-b74f-48e29961c945	HCM-CSHL-0728-C25	bca5a5c9-9441-43a1-b3db-91d77695f246	HCM-CSHL-0728-C25-85A	91ed43f9-ec94-5e6b-bfa0-fa32c94fdd55	'--	'--	'--	'--	'--	'--
HCMI-CMDC	ddba0c54-930d-4dc4-b74f-48e29961c945	HCM-CSHL-0728-C25	bca5a5c9-9441-43a1-b3db-91d77695f246	HCM-CSHL-0728-C25-85A	740ca5c3-4b27-5c05-803e-c226e37543ee	'--	'--	'--	'--	'--	'--
HCMI-CMDC	de19bdf6-63b3-4e75-bf11-a7b6ebcea466	HCM-CSHL-0317-C18	abac4149-85cb-495f-830b-b216aa838e65	HCM-CSHL-0317-C18-10A	931be1a4-d639-41ff-8fce-c25bc29aeb6e	HCM-CSHL-0317-C18-10A-01	1572912000	False	'--	released	300.0
HCMI-CMDC	de19bdf6-63b3-4e75-bf11-a7b6ebcea466	HCM-CSHL-0317-C18	f46e8094-20ea-4cd9-a950-68c5bb008534	HCM-CSHL-0317-C18-85A	9147dcf8-616b-5c14-bd0f-2a77a60accdc	'--	'--	'--	'--	'--	'--
HCMI-CMDC	de19bdf6-63b3-4e75-bf11-a7b6ebcea466	HCM-CSHL-0317-C18	f46e8094-20ea-4cd9-a950-68c5bb008534	HCM-CSHL-0317-C18-85A	ee2c46d9-6182-5247-860e-d470504d509e	'--	'--	'--	'--	'--	'--
HCMI-CMDC	df69a9b0-63a6-47f4-b3a7-beb37edf100d	HCM-CSHL-0245-C18	3893bc3e-c85d-4fa1-bb4e-4706c4881c7e	HCM-CSHL-0245-C18-85M	7e469d8b-c30c-5101-82c7-774186ee40ce	'--	'--	'--	'--	'--	'--
HCMI-CMDC	df69a9b0-63a6-47f4-b3a7-beb37edf100d	HCM-CSHL-0245-C18	3893bc3e-c85d-4fa1-bb4e-4706c4881c7e	HCM-CSHL-0245-C18-85M	37283aca-6502-5320-845d-5806dc4ca4d5	'--	'--	'--	'--	'--	'--
HCMI-CMDC	df69a9b0-63a6-47f4-b3a7-beb37edf100d	HCM-CSHL-0245-C18	689341dd-4b48-46e6-bba7-765b5832eae9	HCM-CSHL-0245-C18-10A	f5bc7759-15c8-4316-82ea-8efc73d451fc	HCM-CSHL-0245-C18-10A-01	1565827200	False	'--	released	2.0
HCMI-CMDC	df69a9b0-63a6-47f4-b3a7-beb37edf100d	HCM-CSHL-0245-C18	84cb8ace-99bf-43f8-90e6-928714974497	HCM-CSHL-0245-C18-85A	940bebf5-8ac4-5f27-829f-bc8989532952	'--	'--	'--	'--	'--	'--
HCMI-CMDC	df69a9b0-63a6-47f4-b3a7-beb37edf100d	HCM-CSHL-0245-C18	84cb8ace-99bf-43f8-90e6-928714974497	HCM-CSHL-0245-C18-85A	fe6dadde-45ef-561d-8a39-d8c735b1db44	'--	'--	'--	'--	'--	'--
HCMI-CMDC	e00914a1-997e-44ba-9c88-a5e8741b4ee1	HCM-BROD-0100-C15	163cefd4-dcfe-437b-ab91-293a8d67f9e1	HCM-BROD-0100-C15-01A	40788d8d-e5ad-4db8-a46e-c60c192e5817	HCM-BROD-0100-C15-01A-11	1550707200	False	'--	released	5.0
HCMI-CMDC	e00914a1-997e-44ba-9c88-a5e8741b4ee1	HCM-BROD-0100-C15	71a7a3f3-abc2-4d49-b1d1-1a3b8dc05bd2	HCM-BROD-0100-C15-85A	6e85ee30-79b4-5f5b-9852-aac52a13f230	'--	'--	'--	'--	'--	'--
HCMI-CMDC	e00914a1-997e-44ba-9c88-a5e8741b4ee1	HCM-BROD-0100-C15	71a7a3f3-abc2-4d49-b1d1-1a3b8dc05bd2	HCM-BROD-0100-C15-85A	585dca5a-4235-5bb4-8c0c-958ee052afe9	'--	'--	'--	'--	'--	'--
HCMI-CMDC	e00914a1-997e-44ba-9c88-a5e8741b4ee1	HCM-BROD-0100-C15	d7f3b6ac-0275-4725-be17-6307e17119c8	HCM-BROD-0100-C15-10A	b330627c-37e8-4248-8302-91d6c74b0b8d	HCM-BROD-0100-C15-10A-01	1549584000	False	'--	released	'--
HCMI-CMDC	e3b32485-b204-43a7-93a5-601408fcdf96	HCM-CSHL-0074-C25	10086d37-0240-4d47-a56a-d49a7cdfcdda	HCM-CSHL-0074-C25-10A	a27b6223-b0ab-4577-be4f-06b9ef6e8381	HCM-CSHL-0074-C25-10A-01	1543276800	False	'--	released	2.0
HCMI-CMDC	e3b32485-b204-43a7-93a5-601408fcdf96	HCM-CSHL-0074-C25	74fab484-ae50-4014-b6bf-08bc9e2fc494	HCM-CSHL-0074-C25-01A	3aa839eb-05f6-480c-8613-34a1c5e54b1c	HCM-CSHL-0074-C25-01A-11	1542672000	False	'--	released	30.0
HCMI-CMDC	e3b32485-b204-43a7-93a5-601408fcdf96	HCM-CSHL-0074-C25	ab820945-9084-4006-be65-7d0a213914d7	HCM-CSHL-0074-C25-85A	7967f719-f680-5ecb-b6af-4a6a0d0bbeb7	'--	'--	'--	'--	'--	'--
HCMI-CMDC	e3b32485-b204-43a7-93a5-601408fcdf96	HCM-CSHL-0074-C25	ab820945-9084-4006-be65-7d0a213914d7	HCM-CSHL-0074-C25-85A	31c0ede8-5340-5625-8330-c3d7cb4dead3	'--	'--	'--	'--	'--	'--
HCMI-CMDC	e506251d-4072-4479-b2ce-5c75387dc7fc	HCM-BROD-0007-C49	15b0abe1-8ac2-48cc-92e0-e39037a8ec75	HCM-BROD-0007-C49-10A	61a33426-4320-4f61-a1a9-7e1fed7850cd	HCM-BROD-0007-C49-10A-01	1549584000	False	'--	released	'--
HCMI-CMDC	e506251d-4072-4479-b2ce-5c75387dc7fc	HCM-BROD-0007-C49	82dbb596-74bd-462c-8e8e-640bd643a617	HCM-BROD-0007-C49-06A	1aa6aa7c-9b5b-45a6-a2c9-174f0070ac2f	HCM-BROD-0007-C49-06A-11	1550534400	False	'--	released	30.0
HCMI-CMDC	e506251d-4072-4479-b2ce-5c75387dc7fc	HCM-BROD-0007-C49	91e83779-0e60-463a-be56-1ddb03dcfda2	HCM-BROD-0007-C49-85B	c1892a7f-4cb4-5e81-af16-84dec343b5e2	'--	'--	'--	'--	'--	'--
