project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
HCMI-CMDC	c992b973-299c-49d0-b5b5-3bdabb7ef575	HCM-CSHL-0147-C24	a061dc07-83e1-4075-b3c6-d6343929dc60	HCM-CSHL-0147-C24-01A	0649d33e-b708-435e-86c7-68439ab05449	HCM-CSHL-0147-C24-01A-11	24f0bc2d-9658-4f5f-a9f7-3ece860b0815	HCM-CSHL-0147-C24-01A-11D	c01a2f0e-951b-4aaa-97c7-a0140e405c78	HCM-CSHL-0147-C24-01A-11D-A77E-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	c992b973-299c-49d0-b5b5-3bdabb7ef575	HCM-CSHL-0147-C24	a061dc07-83e1-4075-b3c6-d6343929dc60	HCM-CSHL-0147-C24-01A	0649d33e-b708-435e-86c7-68439ab05449	HCM-CSHL-0147-C24-01A-11	43690285-454c-4c5c-be0f-6fb9703f5d09	HCM-CSHL-0147-C24-01A-11R	fc8c36f7-e4af-476f-a6be-a986d518cb53	HCM-CSHL-0147-C24-01A-11R-A77F-41	2.24	14.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cad9953c-7293-4699-9c47-3e24bc592f9a	HCM-BROD-0104-C71	11d602a2-8580-4a41-8ea6-36edc0d2fe23	HCM-BROD-0104-C71-85B	5c009e51-5a91-5a43-a79f-0069b4502442	'--	4369a63d-4d92-4e2a-8208-a14b09917f28	HCM-BROD-0104-C71-85B-01D	67e80a2d-81f4-40a7-946b-ee0f3de8fad6	HCM-BROD-0104-C71-85B-01D-A78T-36	2.4	80.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cad9953c-7293-4699-9c47-3e24bc592f9a	HCM-BROD-0104-C71	11d602a2-8580-4a41-8ea6-36edc0d2fe23	HCM-BROD-0104-C71-85B	cae362e7-9e45-549d-9419-c251fa2f9b9c	'--	b203fe6e-8df1-47f4-9b5f-d08afdf988d7	HCM-BROD-0104-C71-85B-01R	0a78b412-ee11-440f-b9c2-f9f136165a14	HCM-BROD-0104-C71-85B-01R-A78V-41	1.55	10.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cad9953c-7293-4699-9c47-3e24bc592f9a	HCM-BROD-0104-C71	d5816ec8-588f-4e23-9061-e4c2864f865f	HCM-BROD-0104-C71-10A	817b4ddf-ab61-49a4-a4c5-e95a49a14628	HCM-BROD-0104-C71-10A-01	6cfaed1b-2c73-4b51-a2b4-8ef4f9a39e74	HCM-BROD-0104-C71-10A-01D	a6a8bb56-3ca7-451a-9cbf-6bf97d9e1bb7	HCM-BROD-0104-C71-10A-01D-A78T-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cad9953c-7293-4699-9c47-3e24bc592f9a	HCM-BROD-0104-C71	d8aa45fc-6525-4a57-bd07-9bb05c1e0641	HCM-BROD-0104-C71-01A	8fa4517d-36aa-48d5-a71e-bfbc3b9c319d	HCM-BROD-0104-C71-01A-11	3d7e8d4b-2ab4-4cc2-a7db-8c414b677448	HCM-BROD-0104-C71-01A-11D	8685cf06-46ee-4753-a43e-77a97ebda0a6	HCM-BROD-0104-C71-01A-11D-A78T-36	2.4	80.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	02d4498f-c351-4312-beef-78e9e2553fbc	HCM-CSHL-0064-C18-10A	bae30183-6782-468c-9d07-1b7b8c600137	HCM-CSHL-0064-C18-10A-01	9b3637f1-fa28-4d08-b77f-7f01651d403b	HCM-CSHL-0064-C18-10A-01D	00b450f6-f699-4a91-889f-bb4700779316	HCM-CSHL-0064-C18-10A-01D-A768-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	0695eb75-4f5b-4212-be1c-563a7ef2978f	HCM-CSHL-0064-C18-86A	e0b44bd9-35ad-5b0c-bb98-dfb69faaa768	'--	5cb61d37-c137-4c73-840f-0e61f488ea88	HCM-CSHL-0064-C18-86A-01R	90e1fec2-f0ec-4e61-8416-9bf4614a82a6	HCM-CSHL-0064-C18-86A-01R-A78N-41	1.47	9.2	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	0695eb75-4f5b-4212-be1c-563a7ef2978f	HCM-CSHL-0064-C18-86A	ec20e397-7c42-5d9d-a1e7-c797d5692f2c	'--	7947f80c-cb62-4560-bbb0-9f80dcd392fc	HCM-CSHL-0064-C18-86A-01D	ce4b097c-e7fe-4d17-b0fa-4c4e92a1ae46	HCM-CSHL-0064-C18-86A-01D-A78L-36	0.35	11.8	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	2be86365-0cfa-4a1a-ab51-6d6ac2449e59	HCM-CSHL-0064-C18-85A	c0fc7e64-6131-5cc3-a41d-24455e048d7e	'--	111bdaa3-3c7d-4ec2-bc88-11d4bba76171	HCM-CSHL-0064-C18-85A-01D	268cdaca-f41f-491c-b2c2-5aa67ea6cab4	HCM-CSHL-0064-C18-85A-01D-A768-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	2be86365-0cfa-4a1a-ab51-6d6ac2449e59	HCM-CSHL-0064-C18-85A	a8fba1fe-daa4-59ec-b509-6692a8fb8a18	'--	a244537a-83a7-4f9a-b1f8-c7b4733ff22e	HCM-CSHL-0064-C18-85A-01R	d8e36445-01e7-42d5-b04a-685390317b07	HCM-CSHL-0064-C18-85A-01R-A769-41	2.1	14.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	cfae2bc8-5218-4fa2-a31f-2e8bb99f36d0	HCM-CSHL-0064-C18-01A	c2737850-e7f1-419c-97a4-fb075e32f274	HCM-CSHL-0064-C18-01A-01	1cbe4473-4002-467e-8320-63e17206a0da	HCM-CSHL-0064-C18-01A-01D	e407f0c8-8aff-4a9f-869b-d7cdbd9483f8	HCM-CSHL-0064-C18-01A-01D-A768-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	cfae2bc8-5218-4fa2-a31f-2e8bb99f36d0	HCM-CSHL-0064-C18-01A	c2737850-e7f1-419c-97a4-fb075e32f274	HCM-CSHL-0064-C18-01A-01	8e651472-0950-4cd1-b2ef-3af2d951a9f8	HCM-CSHL-0064-C18-01A-01R	970ed5ab-451f-4a4c-9f20-ef93393afe5c	HCM-CSHL-0064-C18-01A-01R-A78P-41	2.52	14.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	ce4c2cc5-ddbb-4870-a879-5b98305a9d2d	HCM-BROD-0574-C71	a1f4beff-3a2e-4eb4-859d-628616b44ef8	HCM-BROD-0574-C71-85B	f48631f0-5642-5287-a6c5-afe740ecee91	'--	02b9c852-07dc-408a-9647-2c890f49025a	HCM-BROD-0574-C71-85B-01R	7fb15678-95e0-4fa1-ad12-51d1c080d86a	HCM-BROD-0574-C71-85B-01R-A82J-41	1.76	11.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	ce4c2cc5-ddbb-4870-a879-5b98305a9d2d	HCM-BROD-0574-C71	a1f4beff-3a2e-4eb4-859d-628616b44ef8	HCM-BROD-0574-C71-85B	057690f1-3da9-5e12-976e-7063f363aa78	'--	fdaea449-6017-4850-b2ee-e948c25f8914	HCM-BROD-0574-C71-85B-01D	f7eb1a62-24b2-45b3-8717-aa585208d24c	HCM-BROD-0574-C71-85B-01D-A82H-36	2.4	80.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	ce4c2cc5-ddbb-4870-a879-5b98305a9d2d	HCM-BROD-0574-C71	c4a2c310-cb39-4a96-ac1e-4f8d3290190c	HCM-BROD-0574-C71-10A	aa00996e-905d-4048-944f-90d9fc56d2b8	HCM-BROD-0574-C71-10A-01	e6e94571-5731-4631-a333-1a906dc89053	HCM-BROD-0574-C71-10A-01D	423e5c08-5f30-4477-9512-de2957ffa834	HCM-BROD-0574-C71-10A-01D-A82H-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	2902c855-f9ec-45ff-8ae9-c99be07be804	HCM-SANG-0282-C18-85A-01D-A80T-32	797e289b-bd57-5b0b-bae2-6e844f0504d3	'--	bef746a2-f749-5dc4-b175-5529658fea21	'--	102aea93-1cd0-48ac-9b41-a732a0e1e3c4	HCM-SANG-0282-C18-85A-01D-A80T-32-aliquot	'--	'--	'--	DNA	D	'--	'--	'--	'--	'--	'--	'--	False	'--	SANG	released
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	381c5c1a-c30b-4605-b05e-506b67d59e67	HCM-SANG-0282-C18-10A	7f8c0918-6e65-4428-8273-1de91ce3e38a	HCM-SANG-0282-C18-10A-01	809d77d8-eee5-4219-977a-bc427f85f7bf	HCM-SANG-0282-C18-10A-01D	30c468c1-cba9-4905-af3e-0e62c96ae86b	HCM-SANG-0282-C18-10A-01D-A79M-36	10.8	60.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	3c788c67-b747-4764-8e5a-2c3b53ea3d07	HCM-SANG-0282-C18-85B	99b151d4-d851-53c9-8dc5-e539b1a5cded	'--	c362a281-6b18-49e8-b0c8-72497ec9b8ac	HCM-SANG-0282-C18-85B-01D	0bc37953-60a3-410b-8af4-10c50a4eed0d	HCM-SANG-0282-C18-85B-01D-A79M-36	17.28	69.1	'--	'--	'--	0.25	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	433812d1-0b52-46a5-932b-fa0ed527d157	HCM-SANG-0282-C18-85A	0b073bb0-adcb-5490-b660-1a51d02323ba	'--	3ce3fd63-352c-48de-9672-b13dd20ab9a3	HCM-SANG-0282-C18-85A-01R	1f13600f-3225-42af-afae-bb0291f71d74	HCM-SANG-0282-C18-85A-01R-A79O-41	1.48	21.1	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	4c86f3ea-e307-42b2-b40a-345fef0a3cd4	HCM-SANG-0282-C18-01A-01D-A80T-32	5efe5629-3e86-5fb4-880d-b77a5552ca7d	'--	bc9c32a4-6f9e-52a6-8fe4-5f4ae1cb2c51	'--	2d931dd3-ab54-44d5-88bb-7310757abdea	HCM-SANG-0282-C18-01A-01D-A80T-32-aliquot	'--	'--	'--	DNA	D	'--	'--	'--	'--	'--	'--	'--	False	'--	SANG	released
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	bffba6a2-22ec-4ca5-801d-a4952f2684b5	HCM-SANG-0282-C18-10A-01D-A80T-32	75e80130-f328-5ff3-b23d-78466d0fc349	'--	5e2bd6ba-c19b-5e0d-9e1e-fd71efa9d978	'--	f8a9e826-8977-4417-953e-7e1c32a62854	HCM-SANG-0282-C18-10A-01D-A80T-32-aliquot	'--	'--	'--	DNA	D	'--	'--	'--	'--	'--	'--	'--	True	'--	SANG	released
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	f5d947eb-f558-40d8-bb84-a7eea0d05d37	HCM-SANG-0282-C18-85A-01R-A80W-32	f0cdd526-678b-5e6b-9d19-7c4b38210d68	'--	76cdf5a7-55da-5fdb-907d-c36d9ca25c25	'--	229c825b-8b43-4b8b-92df-11d803073763	HCM-SANG-0282-C18-85A-01R-A80W-32-aliquot	'--	'--	'--	RNA	R	'--	'--	'--	'--	'--	'--	'--	'--	'--	SANG	released
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	386496b8-6253-47fe-a66f-e4087a6e512a	HCM-BROD-0648-C71-86R	a2864f63-79ed-593a-8a9f-df08323990f7	'--	f43eb3fe-53ab-44e3-957f-340a3c21b7b7	HCM-BROD-0648-C71-86R-01D	659bfaa0-020c-447b-9b7f-1fc41593084e	HCM-BROD-0648-C71-86R-01D-A937-36	2.4	80.0	'--	'--	'--	0.03	False	False	False	False	False	False	False	False	23	released
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	a27c32bc-467a-4a3b-a937-5780a910df91	HCM-BROD-0648-C71-85R	5a4fcd0e-b823-5dd1-8b8b-e7ffbdf1fe7e	'--	228da141-82cb-4e86-93f6-7039b768ee1d	HCM-BROD-0648-C71-85R-01R	06051fa5-bd23-4e90-9549-39aec9a1502c	HCM-BROD-0648-C71-85R-01R-A83V-41	1.49	9.3	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	a27c32bc-467a-4a3b-a937-5780a910df91	HCM-BROD-0648-C71-85R	80d5a8cd-746e-5371-8e6c-9a7d8791aba2	'--	e3e27793-c60a-4eb0-af75-e85b79a3c5be	HCM-BROD-0648-C71-85R-01D	0e6b9b5e-dc28-4fa1-90d7-f12c7541ce40	HCM-BROD-0648-C71-85R-01D-A83U-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	bbd3787b-5f98-4f3c-9696-a5149c2503f2	HCM-BROD-0648-C71-10A	e8d0fa51-0b22-43f8-92a8-f868106a4e10	HCM-BROD-0648-C71-10A-01	e174a95f-1036-4455-90f2-0a05655d55c8	HCM-BROD-0648-C71-10A-01D	52a7de54-7c0f-4dd1-bcd9-2997d0640f0e	HCM-BROD-0648-C71-10A-01D-A83U-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	bc38e499-a263-4fd7-97a3-1f0f59cbe1c7	HCM-BROD-0648-C71-02A	2d630561-47f2-4a6e-8414-30efca9288dd	HCM-BROD-0648-C71-02A-01	87a8fa34-b1f1-459b-acff-06747fed5a53	HCM-BROD-0648-C71-02A-01R	48247ad5-d72f-43de-bfb8-4aef08d2fce8	HCM-BROD-0648-C71-02A-01R-A83V-41	1.48	8.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	bc38e499-a263-4fd7-97a3-1f0f59cbe1c7	HCM-BROD-0648-C71-02A	2d630561-47f2-4a6e-8414-30efca9288dd	HCM-BROD-0648-C71-02A-01	f7d37517-95f0-405b-8f6a-63325b57aa09	HCM-BROD-0648-C71-02A-01D	c8ce5f49-fe4e-44f4-8a36-a098c9cecd28	HCM-BROD-0648-C71-02A-01D-A83U-36	2.4	80.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d000dcfe-181c-46fe-93ba-5fce8336b52d	HCM-CSHL-0057-C18	424c78de-d4fa-4cfb-a39c-b4dd8b94a3a9	HCM-CSHL-0057-C18-01B	ba011a2d-1b12-4ddf-9c3d-7d977cc5ba02	HCM-CSHL-0057-C18-01B-01	27747ff1-30d5-4b56-94f2-f9fe362bf359	HCM-CSHL-0057-C18-01B-01R	f22e2b12-7e56-4b48-b1a7-ac5d48f38dc5	HCM-CSHL-0057-C18-01B-01R-A788-41	1.98	11.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d000dcfe-181c-46fe-93ba-5fce8336b52d	HCM-CSHL-0057-C18	424c78de-d4fa-4cfb-a39c-b4dd8b94a3a9	HCM-CSHL-0057-C18-01B	ba011a2d-1b12-4ddf-9c3d-7d977cc5ba02	HCM-CSHL-0057-C18-01B-01	4627667f-1c12-4a49-86e9-6a7589c518e4	HCM-CSHL-0057-C18-01B-01D	829bbea5-a57e-4d2f-97fd-30d827296b80	HCM-CSHL-0057-C18-01B-01D-A786-36	2.4	80.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d000dcfe-181c-46fe-93ba-5fce8336b52d	HCM-CSHL-0057-C18	9b15fa36-550e-44aa-8640-e5d79aa902ef	HCM-CSHL-0057-C18-10A	b5b494bd-c206-492d-9926-66b30065bb0f	HCM-CSHL-0057-C18-10A-01	98a0543e-0cbd-48ee-be85-e66e302dedd0	HCM-CSHL-0057-C18-10A-01D	96d124ab-93ef-43a9-9e0f-a93e3c401a14	HCM-CSHL-0057-C18-10A-01D-A786-36	1.2	40.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d000dcfe-181c-46fe-93ba-5fce8336b52d	HCM-CSHL-0057-C18	cc5b40b0-9170-4fbc-b074-2d9d157701b6	HCM-CSHL-0057-C18-85B	9566bebb-5953-5cb6-868e-48f74a9cc43d	'--	a4c0ab69-8999-4185-85c0-f188e11598e7	HCM-CSHL-0057-C18-85B-01D	c37dcb81-d072-4446-8d47-eea71c3ce4de	HCM-CSHL-0057-C18-85B-01D-A786-36	2.4	80.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d000dcfe-181c-46fe-93ba-5fce8336b52d	HCM-CSHL-0057-C18	cc5b40b0-9170-4fbc-b074-2d9d157701b6	HCM-CSHL-0057-C18-85B	af68d7fa-0f3f-5c0d-83b6-ab1f096539d5	'--	d8040550-0242-4bac-be20-bbf166bd4d85	HCM-CSHL-0057-C18-85B-01R	0d9abb85-43ec-4121-8cb2-adc88d22716f	HCM-CSHL-0057-C18-85B-01R-A787-41	2.01	13.4	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d420e653-3fb2-432b-9e81-81232a80264d	HCM-BROD-0210-C71	5156afbb-d9c2-4135-bc7b-e8f1e7bff119	HCM-BROD-0210-C71-02A	6959efaf-0949-461b-b434-218fa5f175c8	HCM-BROD-0210-C71-02A-11	810f9cc0-12de-4110-9411-0ff2ad68f82a	HCM-BROD-0210-C71-02A-11D	738b49e9-7670-40db-8a45-87db49cb4748	HCM-BROD-0210-C71-02A-11D-A78T-36	2.4	80.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d420e653-3fb2-432b-9e81-81232a80264d	HCM-BROD-0210-C71	5156afbb-d9c2-4135-bc7b-e8f1e7bff119	HCM-BROD-0210-C71-02A	6959efaf-0949-461b-b434-218fa5f175c8	HCM-BROD-0210-C71-02A-11	c3b663eb-e135-4897-8d20-d413155cebd9	HCM-BROD-0210-C71-02A-11R	c273a21f-e1f5-43b1-a8af-4d6d29f92a6d	HCM-BROD-0210-C71-02A-11R-A78V-41	1.5	8.8	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d420e653-3fb2-432b-9e81-81232a80264d	HCM-BROD-0210-C71	72ac77f9-dd1b-4ac4-ac3e-0d197415463a	HCM-BROD-0210-C71-10A	dcdab8b0-7099-4e9c-b453-2c78c2df4498	HCM-BROD-0210-C71-10A-01	09994928-d52a-4144-823c-2542f69cc5ed	HCM-BROD-0210-C71-10A-01D	c24ba203-53ba-4fe1-97c4-152b45d44c39	HCM-BROD-0210-C71-10A-01D-A78T-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d420e653-3fb2-432b-9e81-81232a80264d	HCM-BROD-0210-C71	dc5c7f67-8417-4194-844d-546eb00ea320	HCM-BROD-0210-C71-85R	f47c5787-8bf0-5b7c-98f8-830cdc4353a8	'--	6e715aaa-3a6f-4678-a027-8117f36257b1	HCM-BROD-0210-C71-85R-01D	37e981aa-b97b-4470-9906-7dec4600020e	HCM-BROD-0210-C71-85R-01D-A78T-36	2.4	80.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d420e653-3fb2-432b-9e81-81232a80264d	HCM-BROD-0210-C71	dc5c7f67-8417-4194-844d-546eb00ea320	HCM-BROD-0210-C71-85R	d13aa4de-80b0-594f-9303-7f9043a40aa9	'--	c4fa0c6d-4f90-41d5-bb66-6e4ee5574bd2	HCM-BROD-0210-C71-85R-01R	f0fb2ccc-2bd0-49b7-b22d-ed39a15794db	HCM-BROD-0210-C71-85R-01R-A78V-41	1.46	9.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d585a79e-19e2-4829-9e3f-80b74d65b243	HCM-BROD-0194-C15	1c98f015-650a-4152-a3c5-cfa40cd938cc	HCM-BROD-0194-C15-85B	d369f126-4fe8-5076-bdc6-1e7b9955a6ca	'--	281522b3-8556-4785-b5c6-3acf8b1104eb	HCM-BROD-0194-C15-85B-01R	c9a39622-fd06-4d28-98e7-98cd52f96ffb	HCM-BROD-0194-C15-85B-01R-A79D-41	1.52	13.8	'--	'--	'--	0.11	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d585a79e-19e2-4829-9e3f-80b74d65b243	HCM-BROD-0194-C15	1c98f015-650a-4152-a3c5-cfa40cd938cc	HCM-BROD-0194-C15-85B	72fde6f5-3845-55c3-8fd8-40b4a55f2404	'--	c782ed4d-4975-4f88-9712-312b4e890b89	HCM-BROD-0194-C15-85B-01D	7d4addfc-a3be-447e-8c4a-ed417f19cb07	HCM-BROD-0194-C15-85B-01D-A79C-36	1.67	15.2	'--	'--	'--	0.11	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d585a79e-19e2-4829-9e3f-80b74d65b243	HCM-BROD-0194-C15	e55f2e4d-bdf2-4e83-9e30-e6357ad696fe	HCM-BROD-0194-C15-10B	b307b264-165c-46c6-beb5-a32ef0e7ecf1	HCM-BROD-0194-C15-10B-01	8d089461-866b-4072-8860-faccf353499a	HCM-BROD-0194-C15-10B-01D	e9f1603d-a413-4f01-aa42-19b4a5841a31	HCM-BROD-0194-C15-10B-01D-A79C-36	1.55	17.2	'--	'--	'--	0.09	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d73ad293-edf5-4f88-8a06-65695f5f5ff0	HCM-BROD-0226-C43	8662593b-0e42-4a36-b1b6-c67af6871110	HCM-BROD-0226-C43-10A	70dfbfe6-5d17-47d1-bfc9-964787eeeb99	HCM-BROD-0226-C43-10A-01	1d264bdd-fece-4db1-a9ec-00e16c57917e	HCM-BROD-0226-C43-10A-01D	5baf03a1-eb69-4727-88d4-b060e18fb083	HCM-BROD-0226-C43-10A-01D-A78T-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d73ad293-edf5-4f88-8a06-65695f5f5ff0	HCM-BROD-0226-C43	bc31c837-f982-4217-b315-bb28d5721795	HCM-BROD-0226-C43-85M	e3fa69bb-f01f-53ff-8e8b-9e98f8b3e83d	'--	bc12afd6-6167-4225-8e46-a25ea542cc05	HCM-BROD-0226-C43-85M-01R	e96fd6db-09eb-499c-b89f-312ae7430f2f	HCM-BROD-0226-C43-85M-01R-A78V-41	1.5	9.4	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d73ad293-edf5-4f88-8a06-65695f5f5ff0	HCM-BROD-0226-C43	bc31c837-f982-4217-b315-bb28d5721795	HCM-BROD-0226-C43-85M	3da04c07-b2cd-5874-9d14-5d1b6ba3c653	'--	fdfde5a2-591a-4e46-9588-e7874a689a06	HCM-BROD-0226-C43-85M-01D	abe38d9e-f1f8-4e06-90e2-c06fa5b65007	HCM-BROD-0226-C43-85M-01D-A78T-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d7426469-359e-45e4-a58a-f70e4147cd10	HCM-BROD-0483-C16	03240223-5474-4df8-bf53-8b7da68ff9c4	HCM-BROD-0483-C16-10A	7826d3c6-6da1-4f6a-b92b-9e6e6cad5383	HCM-BROD-0483-C16-10A-01	4dbacb67-21cd-4512-ab32-779b071e5f0d	HCM-BROD-0483-C16-10A-01D	d3876d08-ebef-4531-a4f9-1609a25f9d80	HCM-BROD-0483-C16-10A-01D-A79C-36	1.55	11.1	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d7426469-359e-45e4-a58a-f70e4147cd10	HCM-BROD-0483-C16	1eb7c53f-a525-4fd0-afb7-56f9cde3c8ff	HCM-BROD-0483-C16-85M	8893f712-18b0-505e-88a2-50e097d91f4e	'--	08653df0-9e48-4e88-8464-92b4c619776a	HCM-BROD-0483-C16-85M-01D	b54cb7f2-3309-4d55-99b7-950f5cecd48d	HCM-BROD-0483-C16-85M-01D-A79C-36	1.96	14.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	d7426469-359e-45e4-a58a-f70e4147cd10	HCM-BROD-0483-C16	1eb7c53f-a525-4fd0-afb7-56f9cde3c8ff	HCM-BROD-0483-C16-85M	dc94de72-71dc-54c7-b942-0acd5817636a	'--	e5d6a80e-cf51-4b96-ad00-4a07007531fa	HCM-BROD-0483-C16-85M-01R	1b3ec35b-8ac6-4161-b54a-caffd1727fcf	HCM-BROD-0483-C16-85M-01R-A79D-41	1.48	8.2	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
