treatmentid	sampleid	Dose	Response
Midostaurin	140005	0.01	65.299
Midostaurin	140005	0.0299	118.316
Midostaurin	140005	0.0798	56.084
Midostaurin	140005	0.1995	49.672
Midostaurin	140005	0.4988	40.785
Midostaurin	140005	0.5087	37.352
Midostaurin	140005	1.496	25.511
Midostaurin	140005	3.99	25.032
Midostaurin	140005	9.975	19.755
Midostaurin	140005	24.94	16.397
Midostaurin	140899	0.0021	95.07
Midostaurin	140899	0.00519	100.43
Midostaurin	140899	0.00998	99.18
Midostaurin	140899	0.02992	110.35
Midostaurin	140899	0.0798	117.72
Midostaurin	140899	0.1995	89.13
Midostaurin	140899	0.5087	99.3
Midostaurin	140899	0.9975	104.24
Midostaurin	140899	2.993	83.63
Midostaurin	140899	7.98	75.76
Midostaurin	140899	19.95	78.6
Midostaurin	140899	49.88	81.56
Midostaurin	140903	0.0021	90.93
Midostaurin	140903	0.00519	99.69
Midostaurin	140903	0.00998	95.74
Midostaurin	140903	0.02992	91.09
Midostaurin	140903	0.0798	105.32
Midostaurin	140903	0.1995	102.84
Midostaurin	140903	0.5087	96.76
Midostaurin	140903	0.9975	84.11
Midostaurin	140903	2.993	53.79
Midostaurin	140903	7.98	37.5
Midostaurin	140903	19.95	31.25
Midostaurin	140903	49.88	21.23
Midostaurin	150870	0.0021	96.13
Midostaurin	150870	0.00519	80.77
Midostaurin	150870	0.00998	96.11
Midostaurin	150870	0.02992	96.24
Midostaurin	150870	0.0798	85.02
Midostaurin	150870	0.1995	97.73
Midostaurin	150870	0.5087	82.05
Midostaurin	150870	0.9975	95.41
Midostaurin	150870	2.993	71.71
Midostaurin	150870	7.98	35.55
Midostaurin	150870	19.95	30.09
Midostaurin	150870	49.88	25.96
Midostaurin	150918	0.0021	94.26
Midostaurin	150918	0.00519	103.01
Midostaurin	150918	0.00998	82.91
Midostaurin	150918	0.02992	97.29
Midostaurin	150918	0.0798	104.38
Midostaurin	150918	0.1995	102.19
Midostaurin	150918	0.5087	102.38
Midostaurin	150918	0.9975	89.17
Midostaurin	150918	2.993	71.16
Midostaurin	150918	7.98	57.36
Midostaurin	150918	19.95	58.25
Midostaurin	150918	49.88	48.94
Midostaurin	151009	0.0021	83.21
Midostaurin	151009	0.00519	86.58
Midostaurin	151009	0.00998	95.98
Midostaurin	151009	0.02992	104.41
Midostaurin	151009	0.0798	100.04
Midostaurin	151009	0.1995	100.55
Midostaurin	151009	0.5087	98.06
Midostaurin	151009	0.9975	113.12
Midostaurin	151009	2.993	119.31
Midostaurin	151009	7.98	80.2
Midostaurin	151009	19.95	72.44
Midostaurin	151009	49.88	57.66
Midostaurin	151492	0.0021	88.31
Midostaurin	151492	0.00519	94.36
Midostaurin	151492	0.00998	99.03
Midostaurin	151492	0.02992	69.77
Midostaurin	151492	0.0798	104.76
Midostaurin	151492	0.1995	75.49
Midostaurin	151492	0.5087	133.21
Midostaurin	151492	0.9975	98.07
Midostaurin	151492	2.993	85.01
Midostaurin	151492	7.98	73.88
Midostaurin	151492	19.95	62.19
Midostaurin	151492	49.88	72.35
Midostaurin	151494	0.0021	98.95
Midostaurin	151494	0.00519	92.3
Midostaurin	151494	0.00998	79.04
Midostaurin	151494	0.02992	110.17
Midostaurin	151494	0.0798	89.87
Midostaurin	151494	0.1995	71.64
Midostaurin	151494	0.5087	47.52
Midostaurin	151494	0.9975	49.79
Midostaurin	151494	2.993	38.37
Midostaurin	151494	7.98	18.76
Midostaurin	151494	19.95	34.42
Midostaurin	151494	49.88	25.5
Midostaurin	160025	0.0021	82.7
Midostaurin	160025	0.00519	90
Midostaurin	160025	0.00998	99.62
Midostaurin	160025	0.02992	100.97
Midostaurin	160025	0.0798	107.11
Midostaurin	160025	0.1995	102.96
Midostaurin	160025	0.5087	102.53
Midostaurin	160025	0.9975	97.47
Midostaurin	160025	2.993	75.84
Midostaurin	160025	7.98	64.33
Midostaurin	160025	19.95	59.76
Midostaurin	160025	49.88	55.54
Midostaurin	160312	0.0021	84.45
Midostaurin	160312	0.00519	77.31
Midostaurin	160312	0.00998	78.55
Midostaurin	160312	0.02992	85.32
Midostaurin	160312	0.0798	84.29
Midostaurin	160312	0.1995	65.66
Midostaurin	160312	0.5087	64.63
Midostaurin	160312	0.9975	64.02
Midostaurin	160312	2.993	57.85
Midostaurin	160312	7.98	56.36
Midostaurin	160312	19.95	53.58
Midostaurin	160312	49.88	36.89
Midostaurin	160545	0.0021	129.5
Midostaurin	160545	0.00519	101.37
Midostaurin	160545	0.00998	98.01
Midostaurin	160545	0.02992	106.47
Midostaurin	160545	0.0798	101.37
Midostaurin	160545	0.1995	97.09
Midostaurin	160545	0.5087	99.09
Midostaurin	160545	0.9975	95.62
Midostaurin	160545	2.993	74
Midostaurin	160545	7.98	69.45
Midostaurin	160545	19.95	80.7
Midostaurin	160545	49.88	61.3
Midostaurin	160616	0.0021	108.72
Midostaurin	160616	0.00519	82.29
Midostaurin	160616	0.00998	89.28
Midostaurin	160616	0.02992	103.02
Midostaurin	160616	0.0798	102.08
Midostaurin	160616	0.1995	89.5
Midostaurin	160616	0.5087	101.36
Midostaurin	160616	0.9975	115.14
Midostaurin	160616	2.993	82.93
Midostaurin	160616	7.98	67.19
Midostaurin	160616	19.95	74.1
Midostaurin	160616	49.88	67.68
Midostaurin	160622	0.0021	97.1
Midostaurin	160622	0.00519	98.77
Midostaurin	160622	0.00998	101.96
Midostaurin	160622	0.02992	103.93
Midostaurin	160622	0.0798	102.78
Midostaurin	160622	0.1995	93.53
Midostaurin	160622	0.5087	97.18
Midostaurin	160622	0.9975	82.06
Midostaurin	160622	2.993	68.52
Midostaurin	160622	7.98	72.99
Midostaurin	160622	19.95	58.42
Midostaurin	160622	49.88	68.88
Midostaurin	160778	0.0021	94.6
Midostaurin	160778	0.00519	82.19
Midostaurin	160778	0.00998	90.52
Midostaurin	160778	0.02992	98.12
Midostaurin	160778	0.0798	92.22
Midostaurin	160778	0.1995	80.18
Midostaurin	160778	0.5087	92.46
Midostaurin	160778	0.9975	76.08
Midostaurin	160778	2.993	71.22
Midostaurin	160778	7.98	58.3
Midostaurin	160778	19.95	49.4
Midostaurin	160778	49.88	50.95
Midostaurin	160781	0.0021	120.98
Midostaurin	160781	0.00519	67.83
Midostaurin	160781	0.00998	137.76
Midostaurin	160781	0.02992	93.47
Midostaurin	160781	0.0798	89.51
Midostaurin	160781	0.1995	56.64
Midostaurin	160781	0.5087	133.33
Midostaurin	160781	0.9975	71.56
Midostaurin	160781	2.993	68.76
Midostaurin	160781	7.98	80.42
Midostaurin	160781	19.95	81.59
Midostaurin	160781	49.88	73.66
Midostaurin	160890	0.0021	99.31
Midostaurin	160890	0.00519	89.37
Midostaurin	160890	0.00998	96.16
Midostaurin	160890	0.02992	102.67
Midostaurin	160890	0.0798	103.4
Midostaurin	160890	0.1995	98.28
Midostaurin	160890	0.5087	95.67
Midostaurin	160890	0.9975	90.38
Midostaurin	160890	2.993	54.27
Midostaurin	160890	7.98	38.45
Midostaurin	160890	19.95	38.29
Midostaurin	160890	49.88	34.78
Midostaurin	161192	0.0021	52.88
Midostaurin	161192	0.00519	47.38
Midostaurin	161192	0.00998	50.83
Midostaurin	161192	0.02992	90.01
Midostaurin	161192	0.0798	74.9
Midostaurin	161192	0.1995	72.6
Midostaurin	161192	0.5087	138.03
Midostaurin	161192	0.9975	96.03
Midostaurin	161192	2.993	50.96
Midostaurin	161192	7.98	61.33
Midostaurin	161192	19.95	53.78
Midostaurin	161192	49.88	47.76
Midostaurin	141018	0.0021	103.02
Midostaurin	141018	0.00519	112.25
Midostaurin	141018	0.00998	94.25
Midostaurin	141018	0.02992	111.23
Midostaurin	141018	0.0798	96.52
Midostaurin	141018	0.1995	121.48
Midostaurin	141018	0.5087	117.72
Midostaurin	141018	0.998	97.89
Midostaurin	141018	2.99	87.41
Midostaurin	141018	7.98	70.54
Midostaurin	141018	20	102.68
Midostaurin	141018	49.9	61.08
Midostaurin	150441	0.0021	94.55
Midostaurin	150441	0.00519	106.19
Midostaurin	150441	0.00998	95.65
Midostaurin	150441	0.02992	105.36
Midostaurin	150441	0.0798	92
Midostaurin	150441	0.1995	103.22
Midostaurin	150441	0.5087	102.51
Midostaurin	150441	0.998	88.23
Midostaurin	150441	2.99	64.62
Midostaurin	150441	7.98	55.54
Midostaurin	150441	20	57.69
Midostaurin	150441	49.9	55.63
Midostaurin	150718	0.0021	102.09
Midostaurin	150718	0.00519	83.56
Midostaurin	150718	0.00998	79.97
Midostaurin	150718	0.02992	80.65
Midostaurin	150718	0.0798	71.34
Midostaurin	150718	0.1995	96.94
Midostaurin	150718	0.5087	67.26
Midostaurin	150718	0.998	60.09
Midostaurin	150718	2.99	38.26
Midostaurin	150718	7.98	32.35
Midostaurin	150718	20	43.6
Midostaurin	150718	49.9	24.68
Midostaurin	150793	0.0021	67.31
Midostaurin	150793	0.00519	80.33
Midostaurin	150793	0.00998	76.1
Midostaurin	150793	0.02992	81.8
Midostaurin	150793	0.0798	79.7
Midostaurin	150793	0.1995	80.39
Midostaurin	150793	0.5087	53.08
Midostaurin	150793	0.998	51.76
Midostaurin	150793	2.99	20.81
Midostaurin	150793	7.98	16.8
Midostaurin	150793	20	17.6
Midostaurin	150793	49.9	12.08
Midostaurin	151149	0.0021	81.15
Midostaurin	151149	0.00519	101.99
Midostaurin	151149	0.00998	105.29
Midostaurin	151149	0.02992	84.78
Midostaurin	151149	0.0798	70.76
Midostaurin	151149	0.1995	67.92
Midostaurin	151149	0.5087	45.58
Midostaurin	151149	0.998	33.12
Midostaurin	151149	2.99	19.1
Midostaurin	151149	7.98	14.23
Midostaurin	151149	20	10.78
Midostaurin	151149	49.9	10.87
Midostaurin	151620	0.0021	93.62
Midostaurin	151620	0.00519	176.04
Midostaurin	151620	0.00998	131.82
Midostaurin	151620	0.02992	80.02
Midostaurin	151620	0.0798	82.33
Midostaurin	151620	0.1995	161.7
Midostaurin	151620	0.5087	137.74
Midostaurin	151620	0.998	123.4
Midostaurin	151620	2.99	50.69
Midostaurin	151620	7.98	67.25
Midostaurin	151620	20	42.55
Midostaurin	151620	49.9	66.98
Midostaurin	150749	0.0021	91.15
Midostaurin	150749	0.00519	78.29
Midostaurin	150749	0.00998	95.6
Midostaurin	150749	0.02992	102.69
Midostaurin	150749	0.0798	63.64
Midostaurin	150749	0.1995	112.43
Midostaurin	150749	0.5087	134.65
Midostaurin	150749	0.998	84.29
Midostaurin	150749	2.99	78.6
Midostaurin	150749	7.98	53.82
Midostaurin	150749	20	22.41
Midostaurin	150749	49.9	31.76
Midostaurin	140692	0.0021	110.79
Midostaurin	140692	0.00519	93.8
Midostaurin	140692	0.00998	84.82
Midostaurin	140692	0.02992	107.85
Midostaurin	140692	0.0798	94.49
Midostaurin	140692	0.1995	101.48
Midostaurin	140692	0.5087	56.29
Midostaurin	140692	0.9975	35.57
Midostaurin	140692	2.993	23.56
Midostaurin	140692	7.98	30.25
Midostaurin	140692	19.95	26.56
Midostaurin	140692	49.88	14.35
Midostaurin	150054	0.0021	63.02
Midostaurin	150054	0.00519	77.08
Midostaurin	150054	0.00998	80.13
Midostaurin	150054	0.02992	117.47
Midostaurin	150054	0.0798	84.8
Midostaurin	150054	0.1995	98.56
Midostaurin	150054	0.5087	80.01
Midostaurin	150054	0.9975	57.69
Midostaurin	150054	2.993	36.21
Midostaurin	150054	7.98	37.4
Midostaurin	150054	19.95	21.72
Midostaurin	150054	49.88	33.75
Midostaurin	150122	0.0021	95.14
Midostaurin	150122	0.00519	97.12
Midostaurin	150122	0.00998	96.66
Midostaurin	150122	0.02992	98.63
Midostaurin	150122	0.0798	96.58
Midostaurin	150122	0.1995	103.63
Midostaurin	150122	0.5087	102.77
Midostaurin	150122	0.9975	92.91
Midostaurin	150122	2.993	63.26
Midostaurin	150122	7.98	62.66
Midostaurin	150122	19.95	50.06
Midostaurin	150122	49.88	52.92
Midostaurin	150204	0.0021	77.96
Midostaurin	150204	0.00519	121.88
Midostaurin	150204	0.00998	109.11
Midostaurin	150204	0.02992	113.42
Midostaurin	150204	0.0798	78.27
Midostaurin	150204	0.1995	151.76
Midostaurin	150204	0.5087	106.55
Midostaurin	150204	0.9975	124.28
Midostaurin	150204	2.993	69.97
Midostaurin	150204	7.98	36.1
Midostaurin	150204	19.95	37.7
Midostaurin	150204	49.88	73
Midostaurin	150412	0.0021	104.97
Midostaurin	150412	0.00519	153.31
Midostaurin	150412	0.00998	127.81
Midostaurin	150412	0.02992	76.66
Midostaurin	150412	0.0798	113.25
Midostaurin	150412	0.1995	145.2
Midostaurin	150412	0.5087	109.6
Midostaurin	150412	0.9975	124.83
Midostaurin	150412	2.993	81.29
Midostaurin	150412	7.98	110.93
Midostaurin	150412	19.95	92.22
Midostaurin	150412	49.88	61.09
Midostaurin	150851	0.0021	82.59
Midostaurin	150851	0.00519	85.17
Midostaurin	150851	0.00998	78.95
Midostaurin	150851	0.02992	81.62
Midostaurin	150851	0.0798	88.47
Midostaurin	150851	0.1995	73.79
Midostaurin	150851	0.5087	70.37
Midostaurin	150851	0.9975	78.26
Midostaurin	150851	2.993	37.77
Midostaurin	150851	7.98	29.55
Midostaurin	150851	19.95	28.03
Midostaurin	150851	49.88	25.87
Midostaurin	151331	0.0021	81.27
Midostaurin	151331	0.00519	100.27
Midostaurin	151331	0.00998	81.02
Midostaurin	151331	0.02992	69.63
Midostaurin	151331	0.0798	108.58
Midostaurin	151331	0.1995	109.23
Midostaurin	151331	0.5087	106.64
Midostaurin	151331	0.9975	90.77
Midostaurin	151331	2.993	70.93
Midostaurin	151331	7.98	62.17
Midostaurin	151331	19.95	58.24
Midostaurin	151331	49.88	43.22
Midostaurin	140700	0.0021	104.86
Midostaurin	140700	0.00519	61.73
Midostaurin	140700	0.00998	62.92
Midostaurin	140700	0.02992	69.14
Midostaurin	140700	0.0798	134.12
Midostaurin	140700	0.1995	62.15
Midostaurin	140700	0.5087	54.74
Midostaurin	140700	0.9975	49.74
Midostaurin	140700	2.993	79.2
Midostaurin	140700	7.98	32.37
Midostaurin	140700	19.95	60.98
Midostaurin	140700	49.88	41.91
Midostaurin	140986	0.0021	66.31
Midostaurin	140986	0.00519	111.64
Midostaurin	140986	0.00998	133.44
Midostaurin	140986	0.02992	81.91
Midostaurin	140986	0.0798	101.84
Midostaurin	140986	0.1995	88.12
Midostaurin	140986	0.5087	86.32
Midostaurin	140986	0.9975	68.35
Midostaurin	140986	2.993	38.87
Midostaurin	140986	7.98	38.87
Midostaurin	140986	19.95	32.5
Midostaurin	140986	49.88	47.2
Midostaurin	140994	0.0021	78.08
Midostaurin	140994	0.00519	96.73
Midostaurin	140994	0.00998	89.14
Midostaurin	140994	0.02992	72.99
Midostaurin	140994	0.0798	91.95
Midostaurin	140994	0.1995	73.56
Midostaurin	140994	0.5087	98.93
Midostaurin	140994	0.9975	52.98
Midostaurin	140994	2.993	36.03
Midostaurin	140994	7.98	15.37
Midostaurin	140994	19.95	11.16
Midostaurin	140994	49.88	5.17
Midostaurin	141065	0.0021	104.67
Midostaurin	141065	0.00519	86.14
Midostaurin	141065	0.00998	101.7
Midostaurin	141065	0.02992	89.22
Midostaurin	141065	0.0798	86.19
Midostaurin	141065	0.1995	75.86
Midostaurin	141065	0.5087	53.65
Midostaurin	141065	0.9975	50.65
Midostaurin	141065	2.993	35.73
Midostaurin	141065	7.98	26.55
Midostaurin	141065	19.95	22.34
Midostaurin	141065	49.88	26.03
Midostaurin	141110	0.0021	71.45
Midostaurin	141110	0.00519	99.85
Midostaurin	141110	0.00998	81.55
Midostaurin	141110	0.02992	108.79
Midostaurin	141110	0.0798	90.09
Midostaurin	141110	0.1995	109.71
Midostaurin	141110	0.5087	99.71
Midostaurin	141110	0.9975	75.04
Midostaurin	141110	2.993	41.01
Midostaurin	141110	7.98	35.76
Midostaurin	141110	19.95	24.16
Midostaurin	141110	49.88	41.39
Midostaurin	150017	0.0021	101.15
Midostaurin	150017	0.00519	83.13
Midostaurin	150017	0.00998	102.8
Midostaurin	150017	0.02992	92.96
Midostaurin	150017	0.0798	101.37
Midostaurin	150017	0.1995	99.66
Midostaurin	150017	0.5087	100.15
Midostaurin	150017	0.9975	90.61
Midostaurin	150017	2.993	67.14
Midostaurin	150017	7.98	65.11
Midostaurin	150017	19.95	50.27
Midostaurin	150017	49.88	45.38
Midostaurin	141059	0.0021	90.99
Midostaurin	141059	0.00519	96.59
Midostaurin	141059	0.00998	92.82
Midostaurin	141059	0.02992	91.39
Midostaurin	141059	0.0798	84.27
Midostaurin	141059	0.1995	95.13
Midostaurin	141059	0.5087	74.42
Midostaurin	141059	0.9975	69.55
Midostaurin	141059	2.993	46.24
Midostaurin	141059	7.98	36.53
Midostaurin	141059	19.95	29.14
Midostaurin	141059	49.88	30.72
Midostaurin	140630	0.0021	78.23
Midostaurin	140630	0.00519	90.07
Midostaurin	140630	0.00998	76.02
Midostaurin	140630	0.02992	98.19
Midostaurin	140630	0.0798	86.63
Midostaurin	140630	0.1995	91.28
Midostaurin	140630	0.5087	77.64
Midostaurin	140630	0.9975	78.25
Midostaurin	140630	2.993	46.94
Midostaurin	140630	7.98	50.46
Midostaurin	140630	19.95	33.36
Midostaurin	140630	49.88	46.15
Midostaurin	140690	0.0021	75.22
Midostaurin	140690	0.00519	90.15
Midostaurin	140690	0.00998	88.78
Midostaurin	140690	0.02992	98.15
Midostaurin	140690	0.0798	85.66
Midostaurin	140690	0.1995	94.62
Midostaurin	140690	0.5087	72.53
Midostaurin	140690	0.9975	63.07
Midostaurin	140690	2.993	55.95
Midostaurin	140690	7.98	49.7
Midostaurin	140690	19.95	39.4
Midostaurin	140690	49.88	28.78
Midostaurin	140699	0.0021	92.52
Midostaurin	140699	0.00519	114.2
Midostaurin	140699	0.00998	86.22
Midostaurin	140699	0.02992	89.67
Midostaurin	140699	0.0798	89.7
Midostaurin	140699	0.1995	93.68
Midostaurin	140699	0.499	90.62
Midostaurin	140699	0.5087	82.73
Midostaurin	140699	1.5	59.34
Midostaurin	140699	3.99	58.38
Midostaurin	140699	9.98	47.8
Midostaurin	140699	24.9	45.09
Midostaurin	140743	0.0021	90.29
Midostaurin	140743	0.00519	79.88
Midostaurin	140743	0.00998	92.94
Midostaurin	140743	0.02992	118.09
Midostaurin	140743	0.0798	101.66
Midostaurin	140743	0.1995	94.71
Midostaurin	140743	0.499	95.84
Midostaurin	140743	0.5087	90.93
Midostaurin	140743	1.5	77.94
Midostaurin	140743	3.99	59.74
Midostaurin	140743	9.98	57.82
Midostaurin	140743	24.9	42.44
Midostaurin	140915	0.0021	95.36
Midostaurin	140915	0.00519	77.46
Midostaurin	140915	0.00998	101.35
Midostaurin	140915	0.02992	110.5
Midostaurin	140915	0.0798	105.76
Midostaurin	140915	0.1995	88.34
Midostaurin	140915	0.499	71.22
Midostaurin	140915	0.5087	91.32
Midostaurin	140915	1.5	52.98
Midostaurin	140915	3.99	50.12
Midostaurin	140915	9.98	50.82
Midostaurin	140915	24.9	53.44
Midostaurin	140877	0.0021	77.16
Midostaurin	140877	0.00519	71.18
Midostaurin	140877	0.00998	77.01
Midostaurin	140877	0.02992	77.01
Midostaurin	140877	0.0798	73.08
Midostaurin	140877	0.1995	63.43
Midostaurin	140877	0.499	42.54
Midostaurin	140877	0.5087	40.5
Midostaurin	140877	1.5	22.4
Midostaurin	140877	3.99	16.15
Midostaurin	140877	9.98	14.3
Midostaurin	140877	24.9	9.53
Midostaurin	140932	0.0021	62.92
Midostaurin	140932	0.00519	76.86
Midostaurin	140932	0.00998	71
Midostaurin	140932	0.02992	100.86
Midostaurin	140932	0.0798	63.42
Midostaurin	140932	0.1995	74.01
Midostaurin	140932	0.499	60.04
Midostaurin	140932	0.5087	62.05
Midostaurin	140932	1.5	36.71
Midostaurin	140932	3.99	35.04
Midostaurin	140932	9.98	24.19
Midostaurin	140932	24.9	23.9
Midostaurin	140972	0.0021	87.26
Midostaurin	140972	0.00519	99.17
Midostaurin	140972	0.00998	77.4
Midostaurin	140972	0.02992	80
Midostaurin	140972	0.0798	64.57
Midostaurin	140972	0.1995	69.4
Midostaurin	140972	0.499	42.57
Midostaurin	140972	0.5087	68.77
Midostaurin	140972	1.5	25.76
Midostaurin	140972	3.99	15.94
Midostaurin	140972	9.98	14.23
Midostaurin	140972	24.9	14.23
Midostaurin	150099	0.0021	77.78
Midostaurin	150099	0.00519	90.58
Midostaurin	150099	0.00998	90.59
Midostaurin	150099	0.02992	91.6
Midostaurin	150099	0.0798	100.4
Midostaurin	150099	0.1995	77.2
Midostaurin	150099	0.499	44.67
Midostaurin	150099	0.5087	47.15
Midostaurin	150099	1.5	17.45
Midostaurin	150099	3.99	9.83
Midostaurin	150099	9.98	5.69
Midostaurin	150099	24.9	6.36
Midostaurin	140699	0.0021	87.13
Midostaurin	140699	0.00519	80.46
Midostaurin	140699	0.00998	77.13
Midostaurin	140699	0.02992	66.41
Midostaurin	140699	0.0798	91.17
Midostaurin	140699	0.1995	78.88
Midostaurin	140699	0.4988	75.14
Midostaurin	140699	0.5087	79.42
Midostaurin	140699	1.496	37.88
Midostaurin	140699	3.99	32.63
Midostaurin	140699	9.975	32.93
Midostaurin	140699	24.94	27.34
Midostaurin	140743	0.0021	27.66
Midostaurin	140743	0.00519	28.48
Midostaurin	140743	0.00998	87.66
Midostaurin	140743	0.02992	112.23
Midostaurin	140743	0.0798	94.57
Midostaurin	140743	0.1995	118.83
Midostaurin	140743	0.4988	92.54
Midostaurin	140743	0.5087	83.6
Midostaurin	140743	1.496	67.36
Midostaurin	140743	3.99	27.36
Midostaurin	140743	9.975	38.53
Midostaurin	140743	24.94	33.96
Midostaurin	140786	0.002095	94.28
Midostaurin	140786	0.005187	119.04
Midostaurin	140786	0.009975	115.89
Midostaurin	140786	0.02992	118.77
Midostaurin	140786	0.0798	82.44
Midostaurin	140786	0.1995	104.58
Midostaurin	140786	0.499	118.77
Midostaurin	140786	0.5087	89.13
Midostaurin	140786	1.5	84.71
Midostaurin	140786	3.99	71.13
Midostaurin	140786	9.98	69.32
Midostaurin	140786	24.9	64.5
Midostaurin	140877	0.0021	95.5
Midostaurin	140877	0.00519	93.12
Midostaurin	140877	0.00998	80.21
Midostaurin	140877	0.02992	85.23
Midostaurin	140877	0.0798	102.39
Midostaurin	140877	0.1995	86.82
Midostaurin	140877	0.4988	55.59
Midostaurin	140877	0.5087	79.05
Midostaurin	140877	1.496	22.25
Midostaurin	140877	3.99	14.09
Midostaurin	140877	9.975	9.3
Midostaurin	140877	24.94	7.33
Midostaurin	140915	0.002095	84.21
Midostaurin	140915	0.005187	98.46
Midostaurin	140915	0.009975	70.92
Midostaurin	140915	0.02992	75.48
Midostaurin	140915	0.0798	89.25
Midostaurin	140915	0.1995	60.04
Midostaurin	140915	0.4988	51.21
Midostaurin	140915	0.5087	67.61
Midostaurin	140915	1.496	17.95
Midostaurin	140915	3.99	13.86
Midostaurin	140915	9.975	17.17
Midostaurin	140915	24.94	16.31
Midostaurin	140932	0.002095	53.78
Midostaurin	140932	0.005187	106.1
Midostaurin	140932	0.009975	72.65
Midostaurin	140932	0.02992	80.44
Midostaurin	140932	0.0798	77.41
Midostaurin	140932	0.1995	72.72
Midostaurin	140932	0.4988	63.66
Midostaurin	140932	0.5087	71.32
Midostaurin	140932	1.496	21.86
Midostaurin	140932	3.99	11.81
Midostaurin	140932	9.975	10.5
Midostaurin	140932	24.94	13.11
Midostaurin	140884	0.0021	103.07
Midostaurin	140884	0.00519	79.99
Midostaurin	140884	0.00998	88.61
Midostaurin	140884	0.02992	99.11
Midostaurin	140884	0.0798	81.11
Midostaurin	140884	0.1995	99.87
Midostaurin	140884	0.4988	57.45
Midostaurin	140884	0.5087	91.39
Midostaurin	140884	1.496	28.96
Midostaurin	140884	3.99	17.23
Midostaurin	140884	9.975	17.68
Midostaurin	140884	24.94	17.31
Midostaurin	140918	0.0021	95.57
Midostaurin	140918	0.00519	115.08
Midostaurin	140918	0.00998	114.01
Midostaurin	140918	0.02992	120.28
Midostaurin	140918	0.0798	107.04
Midostaurin	140918	0.1995	105.5
Midostaurin	140918	0.4988	89.67
Midostaurin	140918	0.5087	117.67
Midostaurin	140918	1.496	72.24
Midostaurin	140918	3.99	48.32
Midostaurin	140918	9.975	48.5
Midostaurin	140918	24.94	48.32
Midostaurin	150108	0.0021	110.53
Midostaurin	150108	0.00519	70.07
Midostaurin	150108	0.00998	76.88
Midostaurin	150108	0.02992	67.34
Midostaurin	150108	0.0798	73.75
Midostaurin	150108	0.1995	84.3
Midostaurin	150108	0.4988	39.94
Midostaurin	150108	0.5087	50.28
Midostaurin	150108	1.496	9.55
Midostaurin	150108	3.99	6.79
Midostaurin	150108	9.975	4.05
Midostaurin	150108	24.94	2.88
Midostaurin	160005	0.0021	86.45
Midostaurin	160005	0.00519	97.88
Midostaurin	160005	0.00998	107.63
Midostaurin	160005	0.02992	78.02
Midostaurin	160005	0.0798	94.05
Midostaurin	160005	0.1995	91.78
Midostaurin	160005	0.4988	71.5
Midostaurin	160005	0.5087	83.24
Midostaurin	160005	1.496	28.79
Midostaurin	160005	3.99	15.31
Midostaurin	160005	9.975	12.37
Midostaurin	160005	24.94	11.96
RG7112	130695	0.0021	72.194
RG7112	130695	0.0052	61.881
RG7112	130695	0.01	87.968
RG7112	130695	0.0299	70.475
RG7112	130695	0.0798	71.082
RG7112	130695	0.1995	63.6
RG7112	130695	0.4988	87.361
RG7112	130695	0.5087	33.67
RG7112	130695	1.496	51.163
RG7112	130695	3.99	61.072
RG7112	130695	9.975	39.838
RG7112	130695	24.94	4.853
RG7112	140005	0.0021	95.771
RG7112	140005	0.0052	98.346
RG7112	140005	0.01	101.527
RG7112	140005	0.0299	94.357
RG7112	140005	0.0798	79.689
RG7112	140005	0.1995	91.479
RG7112	140005	0.4988	67.142
RG7112	140005	0.5087	78.856
RG7112	140005	1.496	56.211
RG7112	140005	3.99	26.041
RG7112	140005	9.975	10.187
RG7112	140005	24.94	0.669
RG7112	140899	0.0021	96.81
RG7112	140899	0.00519	107.78
RG7112	140899	0.00998	110.02
RG7112	140899	0.02992	109.93
RG7112	140899	0.0798	100.35
RG7112	140899	0.1995	107.2
RG7112	140899	0.5087	91.28
RG7112	140899	0.9975	102.45
RG7112	140899	2.993	80.92
RG7112	140899	7.98	50.56
RG7112	140899	19.95	36.97
RG7112	140899	49.88	7.43
RG7112	140903	0.0021	104.33
RG7112	140903	0.00519	109.39
RG7112	140903	0.00998	98.22
RG7112	140903	0.02992	96.88
RG7112	140903	0.0798	96.66
RG7112	140903	0.1995	86.84
RG7112	140903	0.5087	67.63
RG7112	140903	0.9975	56.42
RG7112	140903	2.993	40.62
RG7112	140903	7.98	36.97
RG7112	140903	19.95	17.39
RG7112	140903	49.88	2.04
RG7112	150870	0.0021	97.22
RG7112	150870	0.00519	88.03
