"patient_id","common_name","cancer_type","other_names","species","improve_sample_id","id_source","other_id","model_type"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO 668","Homo sapiens (Human)",197,"CCLE","COLO668_LUNG","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO 668","Homo sapiens (Human)",197,"COSMIC","910692","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO 668","Homo sapiens (Human)",197,"Cellosaurus","CVCL_1128","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colo 668","Homo sapiens (Human)",197,"DepMap","ACH-000803","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colo 668","Homo sapiens (Human)",197,"Sanger","SIDM00143","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colo 668","Homo sapiens (Human)",197,"CCLE","COLO668_LUNG","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colo 668","Homo sapiens (Human)",197,"COSMIC","910692","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colo 668","Homo sapiens (Human)",197,"Cellosaurus","CVCL_1128","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO-668","Homo sapiens (Human)",197,"DepMap","ACH-000803","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO-668","Homo sapiens (Human)",197,"Sanger","SIDM00143","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO-668","Homo sapiens (Human)",197,"CCLE","COLO668_LUNG","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO-668","Homo sapiens (Human)",197,"COSMIC","910692","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO-668","Homo sapiens (Human)",197,"Cellosaurus","CVCL_1128","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO668","Homo sapiens (Human)",197,"DepMap","ACH-000803","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO668","Homo sapiens (Human)",197,"Sanger","SIDM00143","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO668","Homo sapiens (Human)",197,"CCLE","COLO668_LUNG","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO668","Homo sapiens (Human)",197,"COSMIC","910692","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","COLO668","Homo sapiens (Human)",197,"Cellosaurus","CVCL_1128","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colo668","Homo sapiens (Human)",197,"DepMap","ACH-000803","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colo668","Homo sapiens (Human)",197,"Sanger","SIDM00143","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colo668","Homo sapiens (Human)",197,"CCLE","COLO668_LUNG","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colo668","Homo sapiens (Human)",197,"COSMIC","910692","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colo668","Homo sapiens (Human)",197,"Cellosaurus","CVCL_1128","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colorado 668","Homo sapiens (Human)",197,"DepMap","ACH-000803","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colorado 668","Homo sapiens (Human)",197,"Sanger","SIDM00143","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colorado 668","Homo sapiens (Human)",197,"CCLE","COLO668_LUNG","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colorado 668","Homo sapiens (Human)",197,"COSMIC","910692","cell line"
"PT-dQkCfQ","COLO 668","Small Cell Lung Carcinoma","Colorado 668","Homo sapiens (Human)",197,"Cellosaurus","CVCL_1128","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO 792","Homo sapiens (Human)",198,"DepMap","ACH-000968","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO 792","Homo sapiens (Human)",198,"Sanger","SIDM00140","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO 792","Homo sapiens (Human)",198,"CCLE","COLO792_SKIN","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO 792","Homo sapiens (Human)",198,"COSMIC","906814","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO 792","Homo sapiens (Human)",198,"Cellosaurus","CVCL_1134","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO-792","Homo sapiens (Human)",198,"DepMap","ACH-000968","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO-792","Homo sapiens (Human)",198,"Sanger","SIDM00140","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO-792","Homo sapiens (Human)",198,"CCLE","COLO792_SKIN","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO-792","Homo sapiens (Human)",198,"COSMIC","906814","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO-792","Homo sapiens (Human)",198,"Cellosaurus","CVCL_1134","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO #792","Homo sapiens (Human)",198,"DepMap","ACH-000968","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO #792","Homo sapiens (Human)",198,"Sanger","SIDM00140","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO #792","Homo sapiens (Human)",198,"CCLE","COLO792_SKIN","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO #792","Homo sapiens (Human)",198,"COSMIC","906814","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO #792","Homo sapiens (Human)",198,"Cellosaurus","CVCL_1134","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO792","Homo sapiens (Human)",198,"DepMap","ACH-000968","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO792","Homo sapiens (Human)",198,"Sanger","SIDM00140","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO792","Homo sapiens (Human)",198,"CCLE","COLO792_SKIN","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO792","Homo sapiens (Human)",198,"COSMIC","906814","cell line"
"PT-z7yLU0","COLO 792","Melanoma","COLO792","Homo sapiens (Human)",198,"Cellosaurus","CVCL_1134","cell line"
"PT-z7yLU0","COLO 792","Melanoma","Colorado 792","Homo sapiens (Human)",198,"DepMap","ACH-000968","cell line"
"PT-z7yLU0","COLO 792","Melanoma","Colorado 792","Homo sapiens (Human)",198,"Sanger","SIDM00140","cell line"
"PT-z7yLU0","COLO 792","Melanoma","Colorado 792","Homo sapiens (Human)",198,"CCLE","COLO792_SKIN","cell line"
"PT-z7yLU0","COLO 792","Melanoma","Colorado 792","Homo sapiens (Human)",198,"COSMIC","906814","cell line"
"PT-z7yLU0","COLO 792","Melanoma","Colorado 792","Homo sapiens (Human)",198,"Cellosaurus","CVCL_1134","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66-MEL","Homo sapiens (Human)",199,"DepMap","ACH-002097","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66-MEL","Homo sapiens (Human)",199,"Sanger","SIDM00190","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66-MEL","Homo sapiens (Human)",199,"CCLE","CP66MEL_SKIN","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66-MEL","Homo sapiens (Human)",199,"COSMIC","753546","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66-MEL","Homo sapiens (Human)",199,"Cellosaurus","CVCL_1144","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66MEL","Homo sapiens (Human)",199,"DepMap","ACH-002097","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66MEL","Homo sapiens (Human)",199,"Sanger","SIDM00190","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66MEL","Homo sapiens (Human)",199,"CCLE","CP66MEL_SKIN","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66MEL","Homo sapiens (Human)",199,"COSMIC","753546","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66MEL","Homo sapiens (Human)",199,"Cellosaurus","CVCL_1144","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66","Homo sapiens (Human)",199,"DepMap","ACH-002097","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66","Homo sapiens (Human)",199,"Sanger","SIDM00190","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66","Homo sapiens (Human)",199,"CCLE","CP66MEL_SKIN","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66","Homo sapiens (Human)",199,"COSMIC","753546","cell line"
"PT-4V4zXY","CP66-MEL","Melanoma","CP66","Homo sapiens (Human)",199,"Cellosaurus","CVCL_1144","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CS-1 [Human chondrosarcoma]","Homo sapiens (Human)",200,"DepMap","ACH-002099","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CS-1 [Human chondrosarcoma]","Homo sapiens (Human)",200,"Sanger","SIDM00199","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CS-1 [Human chondrosarcoma]","Homo sapiens (Human)",200,"CCLE","CS1_BONE","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CS-1 [Human chondrosarcoma]","Homo sapiens (Human)",200,"COSMIC","1290795","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CS-1 [Human chondrosarcoma]","Homo sapiens (Human)",200,"Cellosaurus","CVCL_T023","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","Cs-1","Homo sapiens (Human)",200,"DepMap","ACH-002099","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","Cs-1","Homo sapiens (Human)",200,"Sanger","SIDM00199","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","Cs-1","Homo sapiens (Human)",200,"CCLE","CS1_BONE","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","Cs-1","Homo sapiens (Human)",200,"COSMIC","1290795","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","Cs-1","Homo sapiens (Human)",200,"Cellosaurus","CVCL_T023","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CS1","Homo sapiens (Human)",200,"DepMap","ACH-002099","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CS1","Homo sapiens (Human)",200,"Sanger","SIDM00199","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CS1","Homo sapiens (Human)",200,"CCLE","CS1_BONE","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CS1","Homo sapiens (Human)",200,"COSMIC","1290795","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CS1","Homo sapiens (Human)",200,"Cellosaurus","CVCL_T023","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CHSA cell line","Homo sapiens (Human)",200,"DepMap","ACH-002099","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CHSA cell line","Homo sapiens (Human)",200,"Sanger","SIDM00199","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CHSA cell line","Homo sapiens (Human)",200,"CCLE","CS1_BONE","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CHSA cell line","Homo sapiens (Human)",200,"COSMIC","1290795","cell line"
"PT-QryVtu","CS1","Chondrosarcoma","CHSA cell line","Homo sapiens (Human)",200,"Cellosaurus","CVCL_T023","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D-423MG","Homo sapiens (Human)",201,"DepMap","ACH-002228","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D-423MG","Homo sapiens (Human)",201,"Sanger","SIDM00209","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D-423MG","Homo sapiens (Human)",201,"CCLE","D423MG_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D-423MG","Homo sapiens (Human)",201,"COSMIC","946372","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D-423MG","Homo sapiens (Human)",201,"Cellosaurus","CVCL_1160","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D-423 MG","Homo sapiens (Human)",201,"DepMap","ACH-002228","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D-423 MG","Homo sapiens (Human)",201,"Sanger","SIDM00209","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D-423 MG","Homo sapiens (Human)",201,"CCLE","D423MG_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D-423 MG","Homo sapiens (Human)",201,"COSMIC","946372","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D-423 MG","Homo sapiens (Human)",201,"Cellosaurus","CVCL_1160","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D423MG","Homo sapiens (Human)",201,"DepMap","ACH-002228","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D423MG","Homo sapiens (Human)",201,"Sanger","SIDM00209","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D423MG","Homo sapiens (Human)",201,"CCLE","D423MG_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D423MG","Homo sapiens (Human)",201,"COSMIC","946372","cell line"
"PT-j6PGXD","D-423MG","Glioblastoma","D423MG","Homo sapiens (Human)",201,"Cellosaurus","CVCL_1160","cell line"
"PT-WBoaow","D-542MG","Glioblastoma","D-542MG","Homo sapiens (Human)",202,"DepMap","ACH-002230","cell line"
"PT-WBoaow","D-542MG","Glioblastoma","D-542MG","Homo sapiens (Human)",202,"Sanger","SIDM00207","cell line"
"PT-WBoaow","D-542MG","Glioblastoma","D-542MG","Homo sapiens (Human)",202,"CCLE","D542MG_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-WBoaow","D-542MG","Glioblastoma","D-542MG","Homo sapiens (Human)",202,"COSMIC","753549","cell line"
"PT-WBoaow","D-542MG","Glioblastoma","D-542MG","Homo sapiens (Human)",202,"Cellosaurus","CVCL_1164","cell line"
"PT-WBoaow","D-542MG","Glioblastoma","D542MG","Homo sapiens (Human)",202,"DepMap","ACH-002230","cell line"
"PT-WBoaow","D-542MG","Glioblastoma","D542MG","Homo sapiens (Human)",202,"Sanger","SIDM00207","cell line"
"PT-WBoaow","D-542MG","Glioblastoma","D542MG","Homo sapiens (Human)",202,"CCLE","D542MG_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-WBoaow","D-542MG","Glioblastoma","D542MG","Homo sapiens (Human)",202,"COSMIC","753549","cell line"
"PT-WBoaow","D-542MG","Glioblastoma","D542MG","Homo sapiens (Human)",202,"Cellosaurus","CVCL_1164","cell line"
"PT-1mC1qE","D-566MG","Glioblastoma","D-566MG","Homo sapiens (Human)",203,"DepMap","ACH-002231","cell line"
"PT-1mC1qE","D-566MG","Glioblastoma","D-566MG","Homo sapiens (Human)",203,"Sanger","SIDM00206","cell line"
"PT-1mC1qE","D-566MG","Glioblastoma","D-566MG","Homo sapiens (Human)",203,"CCLE","D566MG_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-1mC1qE","D-566MG","Glioblastoma","D-566MG","Homo sapiens (Human)",203,"COSMIC","946377","cell line"
"PT-1mC1qE","D-566MG","Glioblastoma","D-566MG","Homo sapiens (Human)",203,"Cellosaurus","CVCL_1166","cell line"
"PT-1mC1qE","D-566MG","Glioblastoma","D566MG","Homo sapiens (Human)",203,"DepMap","ACH-002231","cell line"
"PT-1mC1qE","D-566MG","Glioblastoma","D566MG","Homo sapiens (Human)",203,"Sanger","SIDM00206","cell line"
"PT-1mC1qE","D-566MG","Glioblastoma","D566MG","Homo sapiens (Human)",203,"CCLE","D566MG_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-1mC1qE","D-566MG","Glioblastoma","D566MG","Homo sapiens (Human)",203,"COSMIC","946377","cell line"
"PT-1mC1qE","D-566MG","Glioblastoma","D566MG","Homo sapiens (Human)",203,"Cellosaurus","CVCL_1166","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","EW-11","Homo sapiens (Human)",204,"DepMap","ACH-002111","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","EW-11","Homo sapiens (Human)",204,"Sanger","SIDM00203","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","EW-11","Homo sapiens (Human)",204,"CCLE","EW11_BONE","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","EW-11","Homo sapiens (Human)",204,"COSMIC","684062","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","EW-11","Homo sapiens (Human)",204,"Cellosaurus","CVCL_1209","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","EW11","Homo sapiens (Human)",204,"DepMap","ACH-002111","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","EW11","Homo sapiens (Human)",204,"Sanger","SIDM00203","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","EW11","Homo sapiens (Human)",204,"CCLE","EW11_BONE","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","EW11","Homo sapiens (Human)",204,"COSMIC","684062","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","EW11","Homo sapiens (Human)",204,"Cellosaurus","CVCL_1209","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW11","Homo sapiens (Human)",204,"DepMap","ACH-002111","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW11","Homo sapiens (Human)",204,"Sanger","SIDM00203","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW11","Homo sapiens (Human)",204,"CCLE","EW11_BONE","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW11","Homo sapiens (Human)",204,"COSMIC","684062","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW11","Homo sapiens (Human)",204,"Cellosaurus","CVCL_1209","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW-11","Homo sapiens (Human)",204,"DepMap","ACH-002111","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW-11","Homo sapiens (Human)",204,"Sanger","SIDM00203","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW-11","Homo sapiens (Human)",204,"CCLE","EW11_BONE","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW-11","Homo sapiens (Human)",204,"COSMIC","684062","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW-11","Homo sapiens (Human)",204,"Cellosaurus","CVCL_1209","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW 11","Homo sapiens (Human)",204,"DepMap","ACH-002111","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW 11","Homo sapiens (Human)",204,"Sanger","SIDM00203","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW 11","Homo sapiens (Human)",204,"CCLE","EW11_BONE","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW 11","Homo sapiens (Human)",204,"COSMIC","684062","cell line"
"PT-ffWqWi","EW-11","Ewing's Sarcoma","IARC-EW 11","Homo sapiens (Human)",204,"Cellosaurus","CVCL_1209","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","EW-16","Homo sapiens (Human)",205,"DepMap","ACH-002114","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","EW-16","Homo sapiens (Human)",205,"Sanger","SIDM00198","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","EW-16","Homo sapiens (Human)",205,"CCLE","EW16_BONE","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","EW-16","Homo sapiens (Human)",205,"COSMIC","949165","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","EW-16","Homo sapiens (Human)",205,"Cellosaurus","CVCL_1212","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","EW16","Homo sapiens (Human)",205,"DepMap","ACH-002114","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","EW16","Homo sapiens (Human)",205,"Sanger","SIDM00198","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","EW16","Homo sapiens (Human)",205,"CCLE","EW16_BONE","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","EW16","Homo sapiens (Human)",205,"COSMIC","949165","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","EW16","Homo sapiens (Human)",205,"Cellosaurus","CVCL_1212","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW16","Homo sapiens (Human)",205,"DepMap","ACH-002114","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW16","Homo sapiens (Human)",205,"Sanger","SIDM00198","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW16","Homo sapiens (Human)",205,"CCLE","EW16_BONE","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW16","Homo sapiens (Human)",205,"COSMIC","949165","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW16","Homo sapiens (Human)",205,"Cellosaurus","CVCL_1212","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW-16","Homo sapiens (Human)",205,"DepMap","ACH-002114","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW-16","Homo sapiens (Human)",205,"Sanger","SIDM00198","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW-16","Homo sapiens (Human)",205,"CCLE","EW16_BONE","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW-16","Homo sapiens (Human)",205,"COSMIC","949165","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW-16","Homo sapiens (Human)",205,"Cellosaurus","CVCL_1212","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW 16","Homo sapiens (Human)",205,"DepMap","ACH-002114","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW 16","Homo sapiens (Human)",205,"Sanger","SIDM00198","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW 16","Homo sapiens (Human)",205,"CCLE","EW16_BONE","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW 16","Homo sapiens (Human)",205,"COSMIC","949165","cell line"
"PT-QzFJZa","EW-16","Ewing's Sarcoma","IARC-EW 16","Homo sapiens (Human)",205,"Cellosaurus","CVCL_1212","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","EW-3","Homo sapiens (Human)",206,"DepMap","ACH-002118","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","EW-3","Homo sapiens (Human)",206,"Sanger","SIDM00202","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","EW-3","Homo sapiens (Human)",206,"CCLE","EW3_BONE","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","EW-3","Homo sapiens (Human)",206,"COSMIC","949161","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","EW-3","Homo sapiens (Human)",206,"Cellosaurus","CVCL_1216","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","EW3","Homo sapiens (Human)",206,"DepMap","ACH-002118","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","EW3","Homo sapiens (Human)",206,"Sanger","SIDM00202","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","EW3","Homo sapiens (Human)",206,"CCLE","EW3_BONE","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","EW3","Homo sapiens (Human)",206,"COSMIC","949161","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","EW3","Homo sapiens (Human)",206,"Cellosaurus","CVCL_1216","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW3","Homo sapiens (Human)",206,"DepMap","ACH-002118","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW3","Homo sapiens (Human)",206,"Sanger","SIDM00202","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW3","Homo sapiens (Human)",206,"CCLE","EW3_BONE","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW3","Homo sapiens (Human)",206,"COSMIC","949161","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW3","Homo sapiens (Human)",206,"Cellosaurus","CVCL_1216","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW-3","Homo sapiens (Human)",206,"DepMap","ACH-002118","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW-3","Homo sapiens (Human)",206,"Sanger","SIDM00202","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW-3","Homo sapiens (Human)",206,"CCLE","EW3_BONE","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW-3","Homo sapiens (Human)",206,"COSMIC","949161","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW-3","Homo sapiens (Human)",206,"Cellosaurus","CVCL_1216","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW 3","Homo sapiens (Human)",206,"DepMap","ACH-002118","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW 3","Homo sapiens (Human)",206,"Sanger","SIDM00202","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW 3","Homo sapiens (Human)",206,"CCLE","EW3_BONE","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW 3","Homo sapiens (Human)",206,"COSMIC","949161","cell line"
"PT-tIaT2F","EW-3","Ewing's Sarcoma","IARC-EW 3","Homo sapiens (Human)",206,"Cellosaurus","CVCL_1216","cell line"
"PT-G4z5vv","EW-7","Ewing's Sarcoma","EW-7","Homo sapiens (Human)",207,"DepMap","ACH-002119","cell line"
"PT-G4z5vv","EW-7","Ewing's Sarcoma","EW-7","Homo sapiens (Human)",207,"Sanger","SIDM00201","cell line"
