"common_name","cancer_type","other_names","species","improve_sample_id","id_source","other_id","model_type"
"HT-144","Melanoma","HT144-mel","Homo sapiens (Human)",321,"Cellosaurus","CVCL_0318","cell line"
"HT-144","Melanoma","HT144mel","Homo sapiens (Human)",321,"DepMap","ACH-000322","cell line"
"HT-144","Melanoma","HT144mel","Homo sapiens (Human)",321,"Sanger","SIDM00695","cell line"
"HT-144","Melanoma","HT144mel","Homo sapiens (Human)",321,"CCLE","HT144_SKIN","cell line"
"HT-144","Melanoma","HT144mel","Homo sapiens (Human)",321,"COSMIC","907067","cell line"
"HT-144","Melanoma","HT144mel","Homo sapiens (Human)",321,"WTSI","1193","cell line"
"HT-144","Melanoma","HT144mel","Homo sapiens (Human)",321,"Cellosaurus","CVCL_0318","cell line"
"42-MG-BA","Glioblastoma","42-MG-BA","Homo sapiens (Human)",322,"DepMap","ACH-000323","cell line"
"42-MG-BA","Glioblastoma","42-MG-BA","Homo sapiens (Human)",322,"Sanger","SIDM00982","cell line"
"42-MG-BA","Glioblastoma","42-MG-BA","Homo sapiens (Human)",322,"CCLE","42MGBA_CENTRAL_NERVOUS_SYSTEM","cell line"
"42-MG-BA","Glioblastoma","42-MG-BA","Homo sapiens (Human)",322,"COSMIC","687561","cell line"
"42-MG-BA","Glioblastoma","42-MG-BA","Homo sapiens (Human)",322,"WTSI","1465","cell line"
"42-MG-BA","Glioblastoma","42-MG-BA","Homo sapiens (Human)",322,"Cellosaurus","CVCL_1798","cell line"
"42-MG-BA","Glioblastoma","42MGBA","Homo sapiens (Human)",322,"DepMap","ACH-000323","cell line"
"42-MG-BA","Glioblastoma","42MGBA","Homo sapiens (Human)",322,"Sanger","SIDM00982","cell line"
"42-MG-BA","Glioblastoma","42MGBA","Homo sapiens (Human)",322,"CCLE","42MGBA_CENTRAL_NERVOUS_SYSTEM","cell line"
"42-MG-BA","Glioblastoma","42MGBA","Homo sapiens (Human)",322,"COSMIC","687561","cell line"
"42-MG-BA","Glioblastoma","42MGBA","Homo sapiens (Human)",322,"WTSI","1465","cell line"
"42-MG-BA","Glioblastoma","42MGBA","Homo sapiens (Human)",322,"Cellosaurus","CVCL_1798","cell line"
"JHOC-5","Clear Cell Ovarian Cancer","JHOC-5","Homo sapiens (Human)",323,"DepMap","ACH-000324","cell line"
"JHOC-5","Clear Cell Ovarian Cancer","JHOC-5","Homo sapiens (Human)",323,"CCLE","JHOC5_OVARY","cell line"
"JHOC-5","Clear Cell Ovarian Cancer","JHOC-5","Homo sapiens (Human)",323,"Cellosaurus","CVCL_4640","cell line"
"JHOC-5","Clear Cell Ovarian Cancer","JHOC5","Homo sapiens (Human)",323,"DepMap","ACH-000324","cell line"
"JHOC-5","Clear Cell Ovarian Cancer","JHOC5","Homo sapiens (Human)",323,"CCLE","JHOC5_OVARY","cell line"
"JHOC-5","Clear Cell Ovarian Cancer","JHOC5","Homo sapiens (Human)",323,"Cellosaurus","CVCL_4640","cell line"
"SNU-620","Stomach Adenocarcinoma","SNU-620","Homo sapiens (Human)",324,"DepMap","ACH-000325","cell line"
"SNU-620","Stomach Adenocarcinoma","SNU-620","Homo sapiens (Human)",324,"CCLE","SNU620_STOMACH","cell line"
"SNU-620","Stomach Adenocarcinoma","SNU-620","Homo sapiens (Human)",324,"Cellosaurus","CVCL_5079","cell line"
"SNU-620","Stomach Adenocarcinoma","SNU620","Homo sapiens (Human)",324,"DepMap","ACH-000325","cell line"
"SNU-620","Stomach Adenocarcinoma","SNU620","Homo sapiens (Human)",324,"CCLE","SNU620_STOMACH","cell line"
"SNU-620","Stomach Adenocarcinoma","SNU620","Homo sapiens (Human)",324,"Cellosaurus","CVCL_5079","cell line"
"SNU-620","Stomach Adenocarcinoma","NCI-SNU-620","Homo sapiens (Human)",324,"DepMap","ACH-000325","cell line"
"SNU-620","Stomach Adenocarcinoma","NCI-SNU-620","Homo sapiens (Human)",324,"CCLE","SNU620_STOMACH","cell line"
"SNU-620","Stomach Adenocarcinoma","NCI-SNU-620","Homo sapiens (Human)",324,"Cellosaurus","CVCL_5079","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURL-MK1","Homo sapiens (Human)",325,"DepMap","ACH-000326","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURL-MK1","Homo sapiens (Human)",325,"Sanger","SIDM01015","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURL-MK1","Homo sapiens (Human)",325,"CCLE","JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURL-MK1","Homo sapiens (Human)",325,"COSMIC","1327771","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURL-MK1","Homo sapiens (Human)",325,"WTSI","1807","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURL-MK1","Homo sapiens (Human)",325,"Cellosaurus","CVCL_2086","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURLMK1","Homo sapiens (Human)",325,"DepMap","ACH-000326","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURLMK1","Homo sapiens (Human)",325,"Sanger","SIDM01015","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURLMK1","Homo sapiens (Human)",325,"CCLE","JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURLMK1","Homo sapiens (Human)",325,"COSMIC","1327771","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURLMK1","Homo sapiens (Human)",325,"WTSI","1807","cell line"
"JURL-MK1","Chronic Myelogenous Leukemia","JURLMK1","Homo sapiens (Human)",325,"Cellosaurus","CVCL_2086","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCI-H1395","Homo sapiens (Human)",326,"DepMap","ACH-000327","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCI-H1395","Homo sapiens (Human)",326,"Sanger","SIDM00644","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCI-H1395","Homo sapiens (Human)",326,"CCLE","NCIH1395_LUNG","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCI-H1395","Homo sapiens (Human)",326,"COSMIC","684681","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCI-H1395","Homo sapiens (Human)",326,"WTSI","1826","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCI-H1395","Homo sapiens (Human)",326,"Cellosaurus","CVCL_1467","cell line"
"NCI-H1395","Lung Adenocarcinoma","H1395","Homo sapiens (Human)",326,"DepMap","ACH-000327","cell line"
"NCI-H1395","Lung Adenocarcinoma","H1395","Homo sapiens (Human)",326,"Sanger","SIDM00644","cell line"
"NCI-H1395","Lung Adenocarcinoma","H1395","Homo sapiens (Human)",326,"CCLE","NCIH1395_LUNG","cell line"
"NCI-H1395","Lung Adenocarcinoma","H1395","Homo sapiens (Human)",326,"COSMIC","684681","cell line"
"NCI-H1395","Lung Adenocarcinoma","H1395","Homo sapiens (Human)",326,"WTSI","1826","cell line"
"NCI-H1395","Lung Adenocarcinoma","H1395","Homo sapiens (Human)",326,"Cellosaurus","CVCL_1467","cell line"
"NCI-H1395","Lung Adenocarcinoma","H-1395","Homo sapiens (Human)",326,"DepMap","ACH-000327","cell line"
"NCI-H1395","Lung Adenocarcinoma","H-1395","Homo sapiens (Human)",326,"Sanger","SIDM00644","cell line"
"NCI-H1395","Lung Adenocarcinoma","H-1395","Homo sapiens (Human)",326,"CCLE","NCIH1395_LUNG","cell line"
"NCI-H1395","Lung Adenocarcinoma","H-1395","Homo sapiens (Human)",326,"COSMIC","684681","cell line"
"NCI-H1395","Lung Adenocarcinoma","H-1395","Homo sapiens (Human)",326,"WTSI","1826","cell line"
"NCI-H1395","Lung Adenocarcinoma","H-1395","Homo sapiens (Human)",326,"Cellosaurus","CVCL_1467","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCIH1395","Homo sapiens (Human)",326,"DepMap","ACH-000327","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCIH1395","Homo sapiens (Human)",326,"Sanger","SIDM00644","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCIH1395","Homo sapiens (Human)",326,"CCLE","NCIH1395_LUNG","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCIH1395","Homo sapiens (Human)",326,"COSMIC","684681","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCIH1395","Homo sapiens (Human)",326,"WTSI","1826","cell line"
"NCI-H1395","Lung Adenocarcinoma","NCIH1395","Homo sapiens (Human)",326,"Cellosaurus","CVCL_1467","cell line"
"LN-215","Glioblastoma","LN-215","Homo sapiens (Human)",327,"DepMap","ACH-000328","cell line"
"LN-215","Glioblastoma","LN-215","Homo sapiens (Human)",327,"CCLE","LN215_CENTRAL_NERVOUS_SYSTEM","cell line"
"LN-215","Glioblastoma","LN-215","Homo sapiens (Human)",327,"Cellosaurus","CVCL_3954","cell line"
"LN-215","Glioblastoma","LN 215","Homo sapiens (Human)",327,"DepMap","ACH-000328","cell line"
"LN-215","Glioblastoma","LN 215","Homo sapiens (Human)",327,"CCLE","LN215_CENTRAL_NERVOUS_SYSTEM","cell line"
"LN-215","Glioblastoma","LN 215","Homo sapiens (Human)",327,"Cellosaurus","CVCL_3954","cell line"
"LN-215","Glioblastoma","LN215","Homo sapiens (Human)",327,"DepMap","ACH-000328","cell line"
"LN-215","Glioblastoma","LN215","Homo sapiens (Human)",327,"CCLE","LN215_CENTRAL_NERVOUS_SYSTEM","cell line"
"LN-215","Glioblastoma","LN215","Homo sapiens (Human)",327,"Cellosaurus","CVCL_3954","cell line"
"CCF-STTG1","Astrocytoma","CCF-STTG1","Homo sapiens (Human)",328,"DepMap","ACH-000329","cell line"
"CCF-STTG1","Astrocytoma","CCF-STTG1","Homo sapiens (Human)",328,"Sanger","SIDM00131","cell line"
"CCF-STTG1","Astrocytoma","CCF-STTG1","Homo sapiens (Human)",328,"CCLE","CCFSTTG1_CENTRAL_NERVOUS_SYSTEM","cell line"
"CCF-STTG1","Astrocytoma","CCF-STTG1","Homo sapiens (Human)",328,"COSMIC","906823","cell line"
"CCF-STTG1","Astrocytoma","CCF-STTG1","Homo sapiens (Human)",328,"WTSI","876","cell line"
"CCF-STTG1","Astrocytoma","CCF-STTG1","Homo sapiens (Human)",328,"Cellosaurus","CVCL_1118","cell line"
"CCF-STTG1","Astrocytoma","CCFSTTG1","Homo sapiens (Human)",328,"DepMap","ACH-000329","cell line"
"CCF-STTG1","Astrocytoma","CCFSTTG1","Homo sapiens (Human)",328,"Sanger","SIDM00131","cell line"
"CCF-STTG1","Astrocytoma","CCFSTTG1","Homo sapiens (Human)",328,"CCLE","CCFSTTG1_CENTRAL_NERVOUS_SYSTEM","cell line"
"CCF-STTG1","Astrocytoma","CCFSTTG1","Homo sapiens (Human)",328,"COSMIC","906823","cell line"
"CCF-STTG1","Astrocytoma","CCFSTTG1","Homo sapiens (Human)",328,"WTSI","876","cell line"
"CCF-STTG1","Astrocytoma","CCFSTTG1","Homo sapiens (Human)",328,"Cellosaurus","CVCL_1118","cell line"
"CCF-STTG1","Astrocytoma","STTG1","Homo sapiens (Human)",328,"DepMap","ACH-000329","cell line"
"CCF-STTG1","Astrocytoma","STTG1","Homo sapiens (Human)",328,"Sanger","SIDM00131","cell line"
"CCF-STTG1","Astrocytoma","STTG1","Homo sapiens (Human)",328,"CCLE","CCFSTTG1_CENTRAL_NERVOUS_SYSTEM","cell line"
"CCF-STTG1","Astrocytoma","STTG1","Homo sapiens (Human)",328,"COSMIC","906823","cell line"
"CCF-STTG1","Astrocytoma","STTG1","Homo sapiens (Human)",328,"WTSI","876","cell line"
"CCF-STTG1","Astrocytoma","STTG1","Homo sapiens (Human)",328,"Cellosaurus","CVCL_1118","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM-19","Homo sapiens (Human)",329,"DepMap","ACH-000330","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM-19","Homo sapiens (Human)",329,"Sanger","SIDM01056","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM-19","Homo sapiens (Human)",329,"CCLE","EFM19_BREAST","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM-19","Homo sapiens (Human)",329,"COSMIC","906851","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM-19","Homo sapiens (Human)",329,"WTSI","1786","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM-19","Homo sapiens (Human)",329,"Cellosaurus","CVCL_0253","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM19","Homo sapiens (Human)",329,"DepMap","ACH-000330","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM19","Homo sapiens (Human)",329,"Sanger","SIDM01056","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM19","Homo sapiens (Human)",329,"CCLE","EFM19_BREAST","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM19","Homo sapiens (Human)",329,"COSMIC","906851","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM19","Homo sapiens (Human)",329,"WTSI","1786","cell line"
"EFM-19","Breast Invasive Ductal Carcinoma","EFM19","Homo sapiens (Human)",329,"Cellosaurus","CVCL_0253","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IST-Mes2","Homo sapiens (Human)",330,"DepMap","ACH-000331","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IST-Mes2","Homo sapiens (Human)",330,"CCLE","ISTMES2_PLEURA","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IST-Mes2","Homo sapiens (Human)",330,"Cellosaurus","CVCL_1312","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IST-MES2","Homo sapiens (Human)",330,"DepMap","ACH-000331","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IST-MES2","Homo sapiens (Human)",330,"CCLE","ISTMES2_PLEURA","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IST-MES2","Homo sapiens (Human)",330,"Cellosaurus","CVCL_1312","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IST-MES-2","Homo sapiens (Human)",330,"DepMap","ACH-000331","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IST-MES-2","Homo sapiens (Human)",330,"CCLE","ISTMES2_PLEURA","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IST-MES-2","Homo sapiens (Human)",330,"Cellosaurus","CVCL_1312","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","ISTMES2","Homo sapiens (Human)",330,"DepMap","ACH-000331","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","ISTMES2","Homo sapiens (Human)",330,"CCLE","ISTMES2_PLEURA","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","ISTMES2","Homo sapiens (Human)",330,"Cellosaurus","CVCL_1312","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IstMes2","Homo sapiens (Human)",330,"DepMap","ACH-000331","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IstMes2","Homo sapiens (Human)",330,"CCLE","ISTMES2_PLEURA","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","IstMes2","Homo sapiens (Human)",330,"Cellosaurus","CVCL_1312","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","Istituto Scientifico Tumori-Mesothelioma 2","Homo sapiens (Human)",330,"DepMap","ACH-000331","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","Istituto Scientifico Tumori-Mesothelioma 2","Homo sapiens (Human)",330,"CCLE","ISTMES2_PLEURA","cell line"
"IST-MES2","Pleural Mesothelioma, Epithelioid Type","Istituto Scientifico Tumori-Mesothelioma 2","Homo sapiens (Human)",330,"Cellosaurus","CVCL_1312","cell line"
"YAPC","Pancreatic Adenocarcinoma","YAPC","Homo sapiens (Human)",331,"DepMap","ACH-000332","cell line"
"YAPC","Pancreatic Adenocarcinoma","YAPC","Homo sapiens (Human)",331,"Sanger","SIDM00411","cell line"
"YAPC","Pancreatic Adenocarcinoma","YAPC","Homo sapiens (Human)",331,"CCLE","YAPC_PANCREAS","cell line"
"YAPC","Pancreatic Adenocarcinoma","YAPC","Homo sapiens (Human)",331,"COSMIC","909904","cell line"
"YAPC","Pancreatic Adenocarcinoma","YAPC","Homo sapiens (Human)",331,"WTSI","895","cell line"
"YAPC","Pancreatic Adenocarcinoma","YAPC","Homo sapiens (Human)",331,"Cellosaurus","CVCL_1794","cell line"
"JHOM-2B","Mucinous Ovarian Cancer","JHOM-2B","Homo sapiens (Human)",332,"DepMap","ACH-000333","cell line"
"JHOM-2B","Mucinous Ovarian Cancer","JHOM-2B","Homo sapiens (Human)",332,"CCLE","JHOM2B_OVARY","cell line"
"JHOM-2B","Mucinous Ovarian Cancer","JHOM-2B","Homo sapiens (Human)",332,"Cellosaurus","CVCL_4645","cell line"
"JHOM-2B","Mucinous Ovarian Cancer","JHOM2B","Homo sapiens (Human)",332,"DepMap","ACH-000333","cell line"
"JHOM-2B","Mucinous Ovarian Cancer","JHOM2B","Homo sapiens (Human)",332,"CCLE","JHOM2B_OVARY","cell line"
"JHOM-2B","Mucinous Ovarian Cancer","JHOM2B","Homo sapiens (Human)",332,"Cellosaurus","CVCL_4645","cell line"
"DB","Diffuse Large B-Cell Lymphoma, NOS","DB","Homo sapiens (Human)",333,"DepMap","ACH-000334","cell line"
"DB","Diffuse Large B-Cell Lymphoma, NOS","DB","Homo sapiens (Human)",333,"Sanger","SIDM00886","cell line"
"DB","Diffuse Large B-Cell Lymphoma, NOS","DB","Homo sapiens (Human)",333,"CCLE","DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"DB","Diffuse Large B-Cell Lymphoma, NOS","DB","Homo sapiens (Human)",333,"COSMIC","906832","cell line"
"DB","Diffuse Large B-Cell Lymphoma, NOS","DB","Homo sapiens (Human)",333,"WTSI","1185","cell line"
"DB","Diffuse Large B-Cell Lymphoma, NOS","DB","Homo sapiens (Human)",333,"Cellosaurus","CVCL_1168","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211H","Homo sapiens (Human)",334,"DepMap","ACH-000335","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211H","Homo sapiens (Human)",334,"Sanger","SIDM00640","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211H","Homo sapiens (Human)",334,"CCLE","MSTO211H_PLEURA","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211H","Homo sapiens (Human)",334,"COSMIC","908152","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211H","Homo sapiens (Human)",334,"WTSI","209","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211H","Homo sapiens (Human)",334,"Cellosaurus","CVCL_1430","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211 H","Homo sapiens (Human)",334,"DepMap","ACH-000335","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211 H","Homo sapiens (Human)",334,"Sanger","SIDM00640","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211 H","Homo sapiens (Human)",334,"CCLE","MSTO211H_PLEURA","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211 H","Homo sapiens (Human)",334,"COSMIC","908152","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211 H","Homo sapiens (Human)",334,"WTSI","209","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211 H","Homo sapiens (Human)",334,"Cellosaurus","CVCL_1430","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO211H","Homo sapiens (Human)",334,"DepMap","ACH-000335","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO211H","Homo sapiens (Human)",334,"Sanger","SIDM00640","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO211H","Homo sapiens (Human)",334,"CCLE","MSTO211H_PLEURA","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO211H","Homo sapiens (Human)",334,"COSMIC","908152","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO211H","Homo sapiens (Human)",334,"WTSI","209","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO211H","Homo sapiens (Human)",334,"Cellosaurus","CVCL_1430","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211","Homo sapiens (Human)",334,"DepMap","ACH-000335","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211","Homo sapiens (Human)",334,"Sanger","SIDM00640","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211","Homo sapiens (Human)",334,"CCLE","MSTO211H_PLEURA","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211","Homo sapiens (Human)",334,"COSMIC","908152","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211","Homo sapiens (Human)",334,"WTSI","209","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MSTO-211","Homo sapiens (Human)",334,"Cellosaurus","CVCL_1430","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","211H","Homo sapiens (Human)",334,"DepMap","ACH-000335","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","211H","Homo sapiens (Human)",334,"Sanger","SIDM00640","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","211H","Homo sapiens (Human)",334,"CCLE","MSTO211H_PLEURA","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","211H","Homo sapiens (Human)",334,"COSMIC","908152","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","211H","Homo sapiens (Human)",334,"WTSI","209","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","211H","Homo sapiens (Human)",334,"Cellosaurus","CVCL_1430","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MeSoTheliOma-211H","Homo sapiens (Human)",334,"DepMap","ACH-000335","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MeSoTheliOma-211H","Homo sapiens (Human)",334,"Sanger","SIDM00640","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MeSoTheliOma-211H","Homo sapiens (Human)",334,"CCLE","MSTO211H_PLEURA","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MeSoTheliOma-211H","Homo sapiens (Human)",334,"COSMIC","908152","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MeSoTheliOma-211H","Homo sapiens (Human)",334,"WTSI","209","cell line"
"MSTO-211H","Pleural Mesothelioma, Biphasic Type","MeSoTheliOma-211H","Homo sapiens (Human)",334,"Cellosaurus","CVCL_1430","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-AML-3","Homo sapiens (Human)",335,"DepMap","ACH-000336","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-AML-3","Homo sapiens (Human)",335,"Sanger","SIDM00462","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-AML-3","Homo sapiens (Human)",335,"CCLE","OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-AML-3","Homo sapiens (Human)",335,"COSMIC","1290455","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-AML-3","Homo sapiens (Human)",335,"WTSI","355","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-AML-3","Homo sapiens (Human)",335,"Cellosaurus","CVCL_1844","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-Aml-3","Homo sapiens (Human)",335,"DepMap","ACH-000336","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-Aml-3","Homo sapiens (Human)",335,"Sanger","SIDM00462","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-Aml-3","Homo sapiens (Human)",335,"CCLE","OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-Aml-3","Homo sapiens (Human)",335,"COSMIC","1290455","cell line"
"OCI-AML3","Acute Myeloid Leukemia","OCI-Aml-3","Homo sapiens (Human)",335,"WTSI","355","cell line"
